central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11650	Fe	7	6.01750000E+01	4.77250000E+01	7.05500000E+01	-1.18423077E+00	-2.52852812E-14
11653	Fe	6	5.81000000E+01	5.18750000E+01	2.07500000E+00	-1.40231725E+00	1.11103494E-14
11657	Fe	7	6.01750000E+01	5.18750000E+01	8.30000000E+00	1.86995452E+00	-2.48707465E-15
11661	Fe	5	5.81000000E+01	4.98000000E+01	1.66000000E+01	-2.85034729E+00	9.42860706E-15
11665	Fe	6	5.81000000E+01	5.18750000E+01	2.28250000E+01	3.96550300E+00	1.11103494E-14
11667	Fe	7	6.01750000E+01	5.18750000E+01	2.49000000E+01	1.00310544E+01	-2.48707465E-15
11669	Fe	5	5.81000000E+01	4.98000000E+01	2.90500000E+01	-5.58647479E+00	9.42860706E-15
11671	Fe	7	6.01750000E+01	5.18750000E+01	3.32000000E+01	3.51216845E-01	-2.48707465E-15
11676	Fe	7	6.01750000E+01	5.18750000E+01	4.15000000E+01	-2.85860819E+00	-2.48707465E-15
11678	Fe	6	5.81000000E+01	5.18750000E+01	5.18750000E+01	3.73333536E+00	1.11103494E-14
11679	Fe	7	6.01750000E+01	5.18750000E+01	4.98000000E+01	5.07275861E+00	-2.48707465E-15
11685	Fe	7	6.01750000E+01	5.18750000E+01	5.81000000E+01	-4.43944736E+00	-2.49928567E-15
11686	Fe	5	5.81000000E+01	4.98000000E+01	6.22500000E+01	5.90161463E+00	9.41110278E-15
11692	Fe	5	5.81000000E+01	4.98000000E+01	7.88500000E+01	-6.88844839E-01	9.41110278E-15
11702	Fe	6	5.81000000E+01	5.60250000E+01	1.86750000E+01	-9.30464219E-01	-6.26385149E-15
11705	Fe	6	5.81000000E+01	5.60250000E+01	2.28250000E+01	8.64049049E+00	-6.26385149E-15
11710	Fe	5	5.81000000E+01	5.39500000E+01	2.90500000E+01	9.54166270E+00	1.90268552E-14
11715	Fe	7	6.01750000E+01	5.60250000E+01	3.73500000E+01	3.21408970E-01	3.30654032E-16
11721	Fe	6	5.81000000E+01	5.60250000E+01	6.01750000E+01	-1.22218234E+00	-6.26616253E-15
11724	Fe	6	5.81000000E+01	5.60250000E+01	6.84750000E+01	3.66888327E+00	-6.26616253E-15
11726	Fe	8	6.01750000E+01	5.39500000E+01	6.84750000E+01	2.65879621E+00	-6.80338524E-15
11731	Fe	6	5.81000000E+01	6.01750000E+01	2.07500000E+00	-2.69996675E+00	3.78168072E-15
11734	Fe	6	5.81000000E+01	6.01750000E+01	1.03750000E+01	8.37050143E+00	3.78168072E-15
11736	Fe	6	5.81000000E+01	6.01750000E+01	1.45250000E+01	5.47398330E+00	3.78168072E-15
11747	Fe	7	6.01750000E+01	6.01750000E+01	4.15000000E+01	2.63889528E+00	-1.08922363E-14
11749	Fe	6	5.81000000E+01	6.01750000E+01	5.60250000E+01	6.83457552E+00	3.78168072E-15
11754	Fe	5	5.81000000E+01	5.81000000E+01	6.64000000E+01	-2.02794789E-01	1.29215729E-14
