central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
107	Li	7	2.07500000E+00	1.03750000E+01	5.39500000E+01	-1.12036728E+01	5.45669602E-15
108	Fe	5	4.06582737E-15	8.30000000E+00	5.81000000E+01	8.13757721E+00	-4.36591124E-16
109	Li	6	4.31994158E-15	1.03750000E+01	6.01750000E+01	-1.24440728E+00	-1.42849396E-14
110	Li	7	2.07500000E+00	1.03750000E+01	5.81000000E+01	-1.16128827E+01	5.58666695E-15
111	Li	8	2.07500000E+00	8.30000000E+00	6.01750000E+01	-1.47160004E+01	-9.32978515E-16
114	Li	8	2.07500000E+00	8.30000000E+00	6.43250000E+01	3.03502102E+00	-9.34136017E-16
115	Li	6	4.82817001E-15	1.03750000E+01	6.84750000E+01	2.88339807E+00	-1.42838377E-14
117	Fe	5	4.82817001E-15	8.30000000E+00	7.05500000E+01	3.15022724E+00	-4.38471366E-16
118	Li	6	5.08228422E-15	1.03750000E+01	7.26250000E+01	1.37760731E+00	-1.42832867E-14
120	Li	8	2.07500000E+00	8.30000000E+00	7.26250000E+01	-1.41248066E+00	-9.35293520E-16
121	Li	6	5.33639843E-15	1.03750000E+01	7.67750000E+01	-9.60633943E+00	-1.42827357E-14
123	Li	6	5.59051264E-15	1.03750000E+01	8.09250000E+01	-1.74279616E+00	-1.42821847E-14
125	Li	5	7.62342632E-16	1.24500000E+01	0.00000000E+00	-7.29473711E+00	8.01545432E-15
126	Li	8	2.07500000E+00	1.24500000E+01	2.07500000E+00	-4.58955749E+00	-1.15992535E-14
127	Li	5	1.01645684E-15	1.24500000E+01	4.15000000E+00	-1.90624331E+01	8.01427659E-15
128	Li	7	2.07500000E+00	1.45250000E+01	4.15000000E+00	-9.44041345E+00	-5.58134541E-15
129	Li	6	1.77879948E-15	1.45250000E+01	1.45250000E+01	-9.81508614E+00	8.07880903E-15
130	Li	7	2.07500000E+00	1.45250000E+01	1.24500000E+01	1.44989157E+00	-5.58109102E-15
131	Li	8	2.07500000E+00	1.24500000E+01	1.45250000E+01	-8.82746625E+00	-1.16036036E-14
132	Li	7	2.07500000E+00	1.45250000E+01	1.66000000E+01	-4.37507180E+00	-5.58109966E-15
133	Li	8	2.07500000E+00	1.24500000E+01	1.86750000E+01	1.75404553E+00	-1.15796398E-14
134	Li	5	2.03291369E-15	1.24500000E+01	2.07500000E+01	-5.09499334E+00	8.00956565E-15
135	Li	5	2.28702790E-15	1.24500000E+01	2.49000000E+01	-1.19599165E+01	8.00838792E-15
136	Li	6	2.54114211E-15	1.45250000E+01	2.69750000E+01	-9.69678756E+00	8.07922227E-15
137	Li	7	2.07500000E+00	1.45250000E+01	2.49000000E+01	-9.43888132E+00	-5.58084526E-15
138	Li	6	2.79525632E-15	1.45250000E+01	3.11250000E+01	-4.71226814E+00	8.07936002E-15
139	Li	5	2.79525632E-15	1.24500000E+01	3.32000000E+01	-3.45877144E+00	8.00603245E-15
141	Li	8	2.07500000E+00	1.24500000E+01	3.52750000E+01	-1.00381942E+01	-1.15839900E-14
143	Li	6	3.30348474E-15	1.45250000E+01	3.94250000E+01	-4.63989243E+00	8.07645939E-15
144	Li	7	2.07500000E+00	1.45250000E+01	3.73500000E+01	-5.94448226E+00	-5.53938901E-15
145	Li	8	2.07500000E+00	1.24500000E+01	3.94250000E+01	-1.63205411E+01	-1.15839900E-14
147	Li	6	3.55759895E-15	1.45250000E+01	4.35750000E+01	-9.84294808E+00	8.07659714E-15
148	Li	8	2.07500000E+00	1.24500000E+01	4.35750000E+01	-3.57989360E+00	-1.16112164E-14
152	Li	7	2.07500000E+00	1.45250000E+01	4.98000000E+01	-2.22697305E+00	-5.57995487E-15
153	Li	5	4.06582737E-15	1.24500000E+01	5.39500000E+01	-8.72961007E+00	8.02733116E-15
154	Li	7	2.07500000E+00	1.45250000E+01	5.81000000E+01	-3.93365082E+00	-5.57970048E-15
156	Li	5	4.57405579E-15	1.24500000E+01	6.22500000E+01	-3.85543805E+00	8.02497569E-15
157	Li	8	2.07500000E+00	1.24500000E+01	6.43250000E+01	-1.00092709E+01	-1.16177417E-14
159	Li	6	5.08228422E-15	1.45250000E+01	6.84750000E+01	-9.39527706E+00	8.07742362E-15
161	Li	7	2.07500000E+00	1.45250000E+01	7.05500000E+01	-5.26829502E+00	-5.57919168E-15
164	Li	6	5.59051264E-15	1.45250000E+01	7.67750000E+01	-1.39669288E+01	8.07769911E-15
165	Li	7	2.07500000E+00	1.45250000E+01	7.47000000E+01	-9.00625166E+00	-5.57919168E-15
166	Li	8	2.07500000E+00	1.24500000E+01	7.67750000E+01	-1.55181196E+01	-1.16220919E-14
168	Li	6	1.27057105E-15	1.86750000E+01	2.07500000E+00	-7.00466508E-01	-1.20780818E-15
169	Li	7	2.07500000E+00	1.86750000E+01	0.00000000E+00	-1.40021601E+01	8.49297383E-15
170	Li	8	2.07500000E+00	1.66000000E+01	2.07500000E+00	-1.06025489E+01	-7.35138740E-16
173	Li	8	2.07500000E+00	1.66000000E+01	6.22500000E+00	2.48314013E+00	-7.36041846E-16
174	Li	5	1.52468526E-15	1.66000000E+01	8.30000000E+00	1.36695622E+00	1.29657525E-14
175	Li	7	2.07500000E+00	1.86750000E+01	8.30000000E+00	-3.42448669E+00	8.49144745E-15
176	Li	8	2.07500000E+00	1.66000000E+01	1.03750000E+01	-5.51261724E+00	-7.36041846E-16
177	Li	6	2.03291369E-15	1.86750000E+01	1.45250000E+01	-5.03432357E+00	-1.21028762E-15
179	Li	7	2.07500000E+00	1.86750000E+01	1.66000000E+01	-7.04468661E+00	8.48992107E-15
181	Li	5	2.28702790E-15	1.66000000E+01	2.07500000E+01	6.18462675E+00	1.29642855E-14
182	Li	6	2.54114211E-15	1.86750000E+01	2.28250000E+01	-3.44799508E+00	-1.21194058E-15
184	Li	6	2.79525632E-15	1.86750000E+01	2.69750000E+01	-4.89336765E+00	-1.21276706E-15
185	Li	7	2.07500000E+00	1.86750000E+01	2.49000000E+01	-6.72102101E+00	8.48521317E-15
186	Li	8	2.07500000E+00	1.66000000E+01	3.11250000E+01	3.19002135E+00	-7.02117250E-16
187	Li	5	3.04937053E-15	1.66000000E+01	3.32000000E+01	-7.15581416E+00	1.29742011E-14
191	Li	7	2.07500000E+00	1.86750000E+01	3.73500000E+01	-1.49479283E+01	8.48216041E-15
192	Li	5	3.55759895E-15	1.66000000E+01	4.15000000E+01	2.01551626E+00	1.29732231E-14
193	Li	7	2.07500000E+00	1.86750000E+01	4.15000000E+01	-2.77257756E+00	8.48457876E-15
195	Li	8	2.07500000E+00	1.66000000E+01	4.77250000E+01	-7.62456718E+00	-7.41008931E-16
196	Li	7	2.07500000E+00	1.86750000E+01	5.39500000E+01	-2.26218019E+00	8.48305238E-15
197	Li	8	2.07500000E+00	1.66000000E+01	5.60250000E+01	-2.45709425E+00	-7.41912037E-16
198	Li	6	4.82817001E-15	1.86750000E+01	6.01750000E+01	-8.65368901E+00	-1.20042502E-15
201	Li	6	5.08228422E-15	1.86750000E+01	6.43250000E+01	-7.89017453E+00	-1.20125150E-15
202	Li	8	2.07500000E+00	1.66000000E+01	6.43250000E+01	-1.00257389E+01	-7.42815143E-16
203	Li	6	5.33639843E-15	1.86750000E+01	6.84750000E+01	-5.89115324E+00	-1.20207798E-15
204	Li	8	2.07500000E+00	1.66000000E+01	6.84750000E+01	-6.42437428E+00	-7.42815143E-16
205	Li	7	2.07500000E+00	1.86750000E+01	7.05500000E+01	2.08626123E+00	8.47847325E-15
206	Li	7	2.07500000E+00	1.86750000E+01	7.47000000E+01	1.41863959E+00	8.47847325E-15
207	Li	8	2.07500000E+00	1.66000000E+01	7.67750000E+01	-1.16021448E+01	-7.44621355E-16
209	Li	8	2.07500000E+00	1.66000000E+01	8.09250000E+01	-7.97874579E+00	-7.44621355E-16
210	Li	5	1.27057105E-15	2.07500000E+01	0.00000000E+00	-9.27171032E+00	-1.00004622E-14
211	Li	7	2.07500000E+00	2.28250000E+01	0.00000000E+00	-2.45249677E+00	1.32455230E-14
213	Li	5	1.52468526E-15	2.07500000E+01	4.15000000E+00	-2.76558294E+00	-1.00001247E-14
218	Li	7	2.07500000E+00	2.28250000E+01	1.24500000E+01	1.75896354E+00	1.32414526E-14
219	Li	8	2.07500000E+00	2.07500000E+01	1.45250000E+01	-5.85778970E+00	4.32049345E-15
220	Li	5	2.28702790E-15	2.07500000E+01	1.66000000E+01	-6.88337785E+00	-9.99911231E-15
222	Li	6	2.79525632E-15	2.28250000E+01	2.28250000E+01	-6.65182935E+00	5.13886981E-15
223	Li	8	2.07500000E+00	2.07500000E+01	2.28250000E+01	4.68192071E+00	4.32111672E-15
226	Li	5	3.04937053E-15	2.07500000E+01	2.90500000E+01	-1.08872988E-01	-1.00059272E-14
227	Li	6	3.30348474E-15	2.28250000E+01	3.11250000E+01	-6.11275270E+00	5.16224600E-15
228	Li	5	3.30348474E-15	2.07500000E+01	3.32000000E+01	1.17285215E+00	-1.00055897E-14
230	Li	7	2.07500000E+00	2.28250000E+01	3.73500000E+01	-1.06230966E+01	1.31658816E-14
232	Li	6	4.06582737E-15	2.28250000E+01	4.35750000E+01	-1.00969085E+01	5.15894008E-15
234	Li	8	2.07500000E+00	2.07500000E+01	4.35750000E+01	1.66717437E+00	4.36518161E-15
235	Li	5	4.06582737E-15	2.07500000E+01	4.56500000E+01	-9.45230062E+00	-1.00045773E-14
236	Li	5	4.31994158E-15	2.07500000E+01	4.98000000E+01	-5.76960233E+00	-1.00042398E-14
237	Li	8	2.07500000E+00	2.07500000E+01	5.18750000E+01	-4.27272787E+00	4.36580488E-15
238	Li	7	2.07500000E+00	2.28250000E+01	5.39500000E+01	-6.80594249E-01	1.32322944E-14
240	Li	5	4.82817001E-15	2.07500000E+01	5.81000000E+01	4.88540976E+00	-1.00035649E-14
241	Li	8	2.07500000E+00	2.07500000E+01	6.01750000E+01	-4.59606023E+00	4.36642815E-15
244	Li	7	2.07500000E+00	2.28250000E+01	6.64000000E+01	-2.51584347E+00	1.32282240E-14
245	Li	6	5.84462685E-15	2.28250000E+01	7.26250000E+01	-3.77690673E+00	5.15122627E-15
246	Li	6	6.09874106E-15	2.28250000E+01	7.67750000E+01	-1.18282237E+01	5.15012430E-15
247	Li	7	2.07500000E+00	2.28250000E+01	7.47000000E+01	-1.64928322E+00	1.32261889E-14
248	Li	5	6.09874106E-15	2.07500000E+01	7.88500000E+01	-1.08213887E+01	-1.00018775E-14
250	Li	8	2.07500000E+00	2.07500000E+01	8.09250000E+01	-4.70526708E+00	4.36829796E-15
251	Li	7	2.07500000E+00	2.69750000E+01	0.00000000E+00	-3.47093495E+00	-1.16483443E-14
252	Li	8	2.07500000E+00	2.49000000E+01	2.07500000E+00	-3.60620174E+00	2.70022939E-15
253	Li	6	2.28702790E-15	2.69750000E+01	1.03750000E+01	-5.76706887E+00	1.04871643E-14
254	Li	7	2.07500000E+00	2.69750000E+01	8.30000000E+00	-7.06385455E-01	-1.16473268E-14
255	Li	8	2.07500000E+00	2.49000000E+01	1.03750000E+01	-8.64782609E-01	2.70161585E-15
256	Li	6	2.54114211E-15	2.69750000E+01	1.45250000E+01	-1.09869306E-01	1.04877153E-14
258	Li	5	2.54114211E-15	2.49000000E+01	1.66000000E+01	-1.71488062E+01	-5.08729853E-15
259	Li	5	2.79525632E-15	2.49000000E+01	2.07500000E+01	-3.03710892E+00	-5.08654781E-15
261	Li	8	2.07500000E+00	2.49000000E+01	2.28250000E+01	-5.15401697E+00	2.68671458E-15
262	Li	5	3.04937053E-15	2.49000000E+01	2.49000000E+01	-1.64739897E+01	-5.10306434E-15
263	Li	6	3.30348474E-15	2.69750000E+01	2.69750000E+01	-2.21232143E+00	1.04767089E-14
264	Li	7	2.07500000E+00	2.69750000E+01	2.49000000E+01	-8.93491951E+00	-1.14632425E-14
265	Li	8	2.07500000E+00	2.49000000E+01	2.69750000E+01	-2.26756697E+00	2.68810104E-15
268	Li	5	3.55759895E-15	2.49000000E+01	3.32000000E+01	-1.22688782E+01	-5.10154818E-15
269	Li	7	2.07500000E+00	2.69750000E+01	3.32000000E+01	-4.53328081E+00	-1.16437652E-14
270	Li	8	2.07500000E+00	2.49000000E+01	3.52750000E+01	-4.70050791E+00	2.70643758E-15
273	Li	5	4.06582737E-15	2.49000000E+01	4.15000000E+01	-2.50148063E+00	-5.10004675E-15
274	Li	7	2.07500000E+00	2.69750000E+01	4.15000000E+01	-4.32023185E-01	-1.16427476E-14
278	Li	7	2.07500000E+00	2.69750000E+01	4.98000000E+01	-6.75725886E+00	-1.16417300E-14
279	Li	7	2.07500000E+00	2.69750000E+01	5.39500000E+01	-4.81102014E-02	-1.16417300E-14
280	Li	5	5.08228422E-15	2.49000000E+01	5.81000000E+01	2.31130987E+00	-5.09704387E-15
282	Li	5	5.33639843E-15	2.49000000E+01	6.22500000E+01	-1.17468372E+01	-5.09629315E-15
283	Li	7	2.07500000E+00	2.69750000E+01	6.22500000E+01	-2.11410337E+01	-1.16396949E-14
284	Li	5	5.59051264E-15	2.49000000E+01	6.64000000E+01	-7.83037825E+00	-5.09554243E-15
285	Li	7	2.07500000E+00	2.69750000E+01	6.64000000E+01	-5.68222523E+00	-1.16396949E-14
288	Li	7	2.07500000E+00	2.69750000E+01	7.05500000E+01	-3.57713318E-01	-1.16386773E-14
291	Li	7	2.07500000E+00	2.69750000E+01	7.47000000E+01	-5.51483074E+00	-1.16386773E-14
292	Li	5	6.35285527E-15	2.49000000E+01	7.88500000E+01	-3.52601741E+00	-5.09329027E-15
294	Li	6	2.03291369E-15	3.11250000E+01	2.07500000E+00	-7.67225748E+00	3.40691954E-15
295	Li	5	2.54114211E-15	2.90500000E+01	1.24500000E+01	-9.92650436E+00	5.54287898E-15
296	Li	8	2.07500000E+00	2.90500000E+01	1.45250000E+01	7.91053507E-01	-1.14627609E-14
298	Li	5	3.04937053E-15	2.90500000E+01	2.07500000E+01	1.58474921E+01	5.53273899E-15
299	Li	7	2.07500000E+00	3.11250000E+01	2.07500000E+01	-1.19829196E+01	2.24249878E-15
300	Li	8	2.07500000E+00	2.90500000E+01	2.28250000E+01	-4.78122389E+00	-1.14618833E-14
301	Li	6	3.55759895E-15	3.11250000E+01	2.69750000E+01	-5.28814586E+00	3.39984872E-15
302	Li	7	2.07500000E+00	3.11250000E+01	2.49000000E+01	-3.92995687E+00	2.24249878E-15
303	Li	6	3.81171316E-15	3.11250000E+01	3.11250000E+01	-1.77204879E+00	3.40026196E-15
305	Li	7	2.07500000E+00	3.11250000E+01	3.32000000E+01	-9.67029382E+00	2.29183200E-15
306	Li	5	4.06582737E-15	2.90500000E+01	3.73500000E+01	6.59097759E+00	5.53463989E-15
307	Li	6	4.31994158E-15	3.11250000E+01	3.94250000E+01	1.28616090E+00	3.40108844E-15
309	Li	5	4.57405579E-15	2.90500000E+01	4.56500000E+01	1.42128586E+00	5.53559034E-15
310	Li	6	4.82817001E-15	3.11250000E+01	4.77250000E+01	-3.58124043E+00	3.40191492E-15
311	Li	8	2.07500000E+00	2.90500000E+01	4.77250000E+01	-9.82607064E+00	-1.15636863E-14
312	Li	8	2.07500000E+00	2.90500000E+01	5.18750000E+01	-4.33152253E+00	-1.15636863E-14
313	Li	5	5.08228422E-15	2.90500000E+01	5.39500000E+01	-6.18850688E+00	5.53654080E-15
316	Li	8	2.07500000E+00	2.90500000E+01	6.01750000E+01	-2.80980418E+00	-1.15628086E-14
317	Li	5	5.59051264E-15	2.90500000E+01	6.22500000E+01	-1.16004626E+01	5.53749125E-15
318	Li	6	5.84462685E-15	3.11250000E+01	6.43250000E+01	-2.01887270E+00	3.40356788E-15
319	Li	7	2.07500000E+00	3.11250000E+01	6.22500000E+01	-3.31118632E+00	2.29488476E-15
321	Li	6	6.09874106E-15	3.11250000E+01	6.84750000E+01	-5.70977489E+00	3.40398112E-15
322	Li	7	2.07500000E+00	3.11250000E+01	6.64000000E+01	-6.20656050E-01	2.29488476E-15
325	Li	6	6.35285527E-15	3.11250000E+01	7.26250000E+01	-4.05784940E+00	3.40439436E-15
326	Li	8	2.07500000E+00	2.90500000E+01	7.26250000E+01	-5.83793556E+00	-1.15610533E-14
327	Li	5	6.35285527E-15	2.90500000E+01	7.47000000E+01	-5.25968473E+00	5.53891693E-15
328	Li	8	2.07500000E+00	2.90500000E+01	7.67750000E+01	-1.33412979E+01	-1.14663727E-14
329	Li	6	6.86108369E-15	3.11250000E+01	8.09250000E+01	-1.07266201E+01	3.40522084E-15
330	Li	8	2.07500000E+00	3.32000000E+01	2.07500000E+00	-8.72808638E+00	-6.66093420E-15
331	Li	8	2.07500000E+00	3.32000000E+01	6.22500000E+00	-1.80613761E+00	-6.65980214E-15
332	Li	6	2.79525632E-15	3.52750000E+01	1.03750000E+01	1.33010582E-01	2.79238896E-15
333	Li	8	2.07500000E+00	3.32000000E+01	1.03750000E+01	-9.23597821E+00	-6.65980214E-15
334	Li	6	3.04937053E-15	3.52750000E+01	1.45250000E+01	-4.94326712E+00	2.80778688E-15
335	Li	7	2.07500000E+00	3.52750000E+01	1.24500000E+01	-1.49382783E+00	-2.75409864E-15
340	Li	8	2.07500000E+00	3.32000000E+01	2.28250000E+01	-1.95850312E+00	-6.76308706E-15
342	Li	5	3.81171316E-15	3.32000000E+01	2.90500000E+01	-4.26323601E+00	2.22084749E-15
343	Li	6	4.06582737E-15	3.52750000E+01	3.11250000E+01	-6.80187288E+00	2.80503195E-15
344	Li	5	4.06582737E-15	3.32000000E+01	3.32000000E+01	-7.17840330E+00	2.22146046E-15
350	Li	6	5.08228422E-15	3.52750000E+01	4.77250000E+01	1.71730880E+00	2.80227702E-15
351	Li	5	5.33639843E-15	3.32000000E+01	5.39500000E+01	-9.37582632E+00	2.22452533E-15
353	Li	7	2.07500000E+00	3.52750000E+01	5.39500000E+01	1.90813837E+00	-2.62057650E-15
355	Li	5	5.59051264E-15	3.32000000E+01	5.81000000E+01	-3.38699363E+00	2.22513830E-15
356	Li	6	5.84462685E-15	3.52750000E+01	6.01750000E+01	-1.67604263E+01	2.80041776E-15
359	Li	6	6.09874106E-15	3.52750000E+01	6.43250000E+01	-8.15421938E+00	2.79972902E-15
361	Li	6	6.35285527E-15	3.52750000E+01	6.84750000E+01	-6.78320183E+00	2.79904029E-15
362	Li	7	2.07500000E+00	3.52750000E+01	6.64000000E+01	-6.02642615E-02	-2.62278622E-15
363	Li	8	2.07500000E+00	3.32000000E+01	6.84750000E+01	-9.39677343E+00	-6.75629469E-15
365	Li	6	6.60696948E-15	3.52750000E+01	7.26250000E+01	8.10187254E-01	2.79835156E-15
366	Li	8	2.07500000E+00	3.32000000E+01	7.26250000E+01	-1.38198475E+00	-6.66435409E-15
369	Li	8	2.07500000E+00	3.32000000E+01	7.67750000E+01	1.61512677E+00	-6.66322202E-15
370	Li	5	6.86108369E-15	3.32000000E+01	7.88500000E+01	-1.43305575E+01	2.22820316E-15
371	Li	7	2.07500000E+00	3.52750000E+01	7.88500000E+01	-6.89148933E+00	-2.74866538E-15
372	Li	8	2.07500000E+00	3.32000000E+01	8.09250000E+01	-4.31671075E+00	-6.66322202E-15
