central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
4806	Li	6	2.49000000E+01	6.22500000E+00	1.86750000E+01	1.20590811E+00	0.00000000E+00
4808	Li	6	2.49000000E+01	6.22500000E+00	2.69750000E+01	-4.36885399E-01	0.00000000E+00
4810	Li	5	2.49000000E+01	4.15000000E+00	2.90500000E+01	2.50953282E-02	0.00000000E+00
4812	Li	7	2.69750000E+01	6.22500000E+00	2.90500000E+01	-2.67532530E+00	0.00000000E+00
4813	Li	8	2.69750000E+01	4.15000000E+00	3.11250000E+01	2.76496118E-01	0.00000000E+00
4814	Li	5	2.49000000E+01	4.15000000E+00	3.73500000E+01	2.35820924E+00	0.00000000E+00
4815	Li	8	2.69750000E+01	4.15000000E+00	3.94250000E+01	-4.16585341E-01	0.00000000E+00
4816	Li	7	2.69750000E+01	6.22500000E+00	4.15000000E+01	-1.12670961E+00	0.00000000E+00
4817	Li	5	2.49000000E+01	4.15000000E+00	4.56500000E+01	2.81751433E+00	0.00000000E+00
4819	Li	5	2.49000000E+01	4.15000000E+00	4.98000000E+01	-1.89455946E+00	0.00000000E+00
4820	Li	7	2.69750000E+01	6.22500000E+00	4.98000000E+01	-1.99511367E+00	0.00000000E+00
4822	Li	5	2.49000000E+01	4.15000000E+00	5.81000000E+01	1.08120163E+00	0.00000000E+00
4825	Li	5	2.49000000E+01	4.15000000E+00	6.22500000E+01	-2.04068620E+00	0.00000000E+00
4826	Li	6	2.49000000E+01	6.22500000E+00	6.43250000E+01	-1.25457804E+00	0.00000000E+00
4827	Li	7	2.69750000E+01	6.22500000E+00	6.22500000E+01	-1.63926222E+00	0.00000000E+00
4829	Li	7	2.69750000E+01	6.22500000E+00	6.64000000E+01	2.11385122E+00	0.00000000E+00
4830	Li	5	2.49000000E+01	4.15000000E+00	7.05500000E+01	-1.07702124E+00	0.00000000E+00
4831	Li	6	2.49000000E+01	6.22500000E+00	7.26250000E+01	-1.72104738E+00	0.00000000E+00
4832	Li	7	2.69750000E+01	6.22500000E+00	7.05500000E+01	-1.61574321E+00	0.00000000E+00
4833	Li	8	2.69750000E+01	4.15000000E+00	7.67750000E+01	6.64618735E-01	0.00000000E+00
4836	Li	6	2.49000000E+01	1.03750000E+01	2.07500000E+00	-3.09457352E+00	0.00000000E+00
4837	Li	7	2.69750000E+01	1.03750000E+01	0.00000000E+00	2.24912027E+00	0.00000000E+00
4838	Li	7	2.69750000E+01	1.03750000E+01	4.15000000E+00	-3.11204727E+00	0.00000000E+00
4839	Li	8	2.69750000E+01	8.30000000E+00	6.22500000E+00	-3.22872059E-01	0.00000000E+00
4840	Li	5	2.49000000E+01	8.30000000E+00	8.30000000E+00	8.10658288E-01	0.00000000E+00
4841	Li	6	2.49000000E+01	1.03750000E+01	1.03750000E+01	-2.51360989E+00	0.00000000E+00
4843	Li	8	2.69750000E+01	8.30000000E+00	1.03750000E+01	1.17411070E+00	0.00000000E+00
4845	Li	7	2.69750000E+01	1.03750000E+01	1.24500000E+01	-2.17547397E+00	0.00000000E+00
4846	Li	5	2.49000000E+01	8.30000000E+00	1.66000000E+01	-9.29430735E-01	0.00000000E+00
4847	Li	6	2.49000000E+01	1.03750000E+01	1.86750000E+01	-1.86151631E+00	0.00000000E+00
4848	Li	7	2.69750000E+01	1.03750000E+01	2.07500000E+01	8.55839666E-01	0.00000000E+00
4850	Li	6	2.49000000E+01	1.03750000E+01	2.69750000E+01	-9.37855504E-02	0.00000000E+00
4851	Li	7	2.69750000E+01	1.03750000E+01	2.49000000E+01	-1.94974812E+00	0.00000000E+00
4852	Li	6	2.49000000E+01	1.03750000E+01	3.11250000E+01	-9.05822599E-01	0.00000000E+00
4853	Li	8	2.69750000E+01	8.30000000E+00	3.11250000E+01	2.32098568E-03	0.00000000E+00
4854	Li	5	2.49000000E+01	8.30000000E+00	3.32000000E+01	1.46566432E+00	0.00000000E+00
4856	Li	5	2.49000000E+01	8.30000000E+00	3.73500000E+01	-2.07090581E+00	0.00000000E+00
4857	Li	6	2.49000000E+01	1.03750000E+01	3.94250000E+01	-1.66324028E+00	0.00000000E+00
