central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
0	Li	8	2.07500000E+00	1.27057105E-16	2.07500000E+00	-7.55778781E+00	5.55426617E-16
1	Fe	5	2.54114211E-16	2.54114211E-16	4.15000000E+00	4.87423609E+00	-5.93335391E-16
2	Li	6	5.08228422E-16	2.07500000E+00	6.22500000E+00	-3.86705606E+00	4.75238902E-16
3	Li	8	2.07500000E+00	3.81171316E-16	6.22500000E+00	-8.51114920E-02	5.55426617E-16
4	Li	5	5.08228422E-16	5.08228422E-16	8.30000000E+00	-1.34746476E+01	-5.93335391E-16
7	Li	6	1.01645684E-15	2.07500000E+00	1.45250000E+01	-6.60584177E+00	4.75238902E-16
8	Li	7	2.07500000E+00	2.07500000E+00	1.24500000E+01	-8.29121860E+00	4.90833452E-20
9	Li	8	2.07500000E+00	8.89399738E-16	1.45250000E+01	6.27511803E+00	5.55426617E-16
11	Li	7	2.07500000E+00	2.07500000E+00	2.07500000E+01	-8.93261311E+00	4.90833452E-20
12	Li	8	2.07500000E+00	1.39762816E-15	2.28250000E+01	-1.91699464E+00	5.55426617E-16
13	Li	6	1.77879948E-15	2.07500000E+00	2.69750000E+01	-8.72045871E+00	4.75238902E-16
15	Li	5	1.77879948E-15	1.77879948E-15	2.90500000E+01	-5.44389175E+00	-5.93335391E-16
17	Li	8	2.07500000E+00	1.90585658E-15	3.11250000E+01	-1.06771644E+01	5.55426617E-16
19	Li	8	2.07500000E+00	2.15997079E-15	3.52750000E+01	-2.24401350E+00	5.55426617E-16
20	Li	6	2.54114211E-15	2.07500000E+00	3.94250000E+01	-9.07504681E+00	4.75238902E-16
21	Li	7	2.07500000E+00	2.07500000E+00	3.73500000E+01	-3.56131930E-01	4.90833452E-20
22	Fe	5	2.54114211E-15	2.54114211E-15	4.15000000E+01	9.52730788E-01	-5.93335391E-16
23	Li	7	2.07500000E+00	2.07500000E+00	4.15000000E+01	3.68991384E+00	4.90833452E-20
25	Li	5	2.79525632E-15	2.79525632E-15	4.56500000E+01	1.50008084E+00	-5.93335391E-16
26	Li	7	2.07500000E+00	2.07500000E+00	4.56500000E+01	-6.55175851E+00	4.90833452E-20
27	Li	8	2.07500000E+00	2.92231342E-15	4.77250000E+01	8.13791354E-01	5.55426617E-16
28	Li	7	2.07500000E+00	2.07500000E+00	4.98000000E+01	-1.61157632E+01	4.90833452E-20
30	Li	5	3.30348474E-15	3.30348474E-15	5.39500000E+01	-2.77601631E+00	-5.93335391E-16
31	Li	5	3.55759895E-15	3.55759895E-15	5.81000000E+01	6.88732465E+00	-5.93335391E-16
32	Li	6	3.81171316E-15	2.07500000E+00	6.01750000E+01	-1.21650449E+00	4.75238902E-16
34	Li	8	2.07500000E+00	3.68465606E-15	6.01750000E+01	-4.54380854E+00	5.55426617E-16
35	Li	8	2.07500000E+00	3.93877027E-15	6.43250000E+01	-9.11014084E+00	5.55426617E-16
36	Li	6	4.31994158E-15	2.07500000E+00	6.84750000E+01	-6.16917780E+00	4.75238902E-16
37	Li	7	2.07500000E+00	2.07500000E+00	6.64000000E+01	-2.31198365E+01	4.90833452E-20
40	Li	7	2.07500000E+00	2.07500000E+00	7.47000000E+01	-9.83686618E+00	4.90833452E-20
41	Li	5	4.82817001E-15	4.82817001E-15	7.88500000E+01	1.21045024E+00	-5.93335391E-16
43	Li	8	2.07500000E+00	4.95522711E-15	8.09250000E+01	-3.75559049E+00	5.55426617E-16
44	Li	7	2.07500000E+00	6.22500000E+00	0.00000000E+00	-3.49956394E+00	-1.85934554E-17
45	Li	8	2.07500000E+00	4.15000000E+00	6.22500000E+00	-7.45761732E+00	2.56667664E-16
46	Fe	5	7.62342632E-16	4.15000000E+00	8.30000000E+00	-4.89285965E+00	5.34572136E-17
48	Li	7	2.07500000E+00	6.22500000E+00	8.30000000E+00	2.28239605E+00	-1.85934554E-17
49	Li	8	2.07500000E+00	4.15000000E+00	1.03750000E+01	-1.62098219E+01	2.56667664E-16
50	Fe	5	1.01645684E-15	4.15000000E+00	1.24500000E+01	-1.93512947E+00	5.34572136E-17
51	Li	8	2.07500000E+00	4.15000000E+00	1.45250000E+01	-4.66759832E+00	2.56667664E-16
52	Li	7	2.07500000E+00	6.22500000E+00	1.66000000E+01	-1.01770809E+01	-1.85934554E-17
53	Li	5	1.52468526E-15	4.15000000E+00	2.07500000E+01	-9.82357019E+00	5.34572136E-17
54	Li	6	1.77879948E-15	6.22500000E+00	2.28250000E+01	-7.00900515E+00	-5.37076289E-16
56	Li	6	2.03291369E-15	6.22500000E+00	2.69750000E+01	5.14123132E+00	-5.37076289E-16
57	Li	8	2.07500000E+00	4.15000000E+00	2.69750000E+01	-8.68783750E+00	2.56667664E-16
58	Fe	5	2.03291369E-15	4.15000000E+00	2.90500000E+01	1.11933120E+00	5.34572136E-17
60	Li	5	2.28702790E-15	4.15000000E+00	3.32000000E+01	-9.33820983E+00	5.34572136E-17
62	Li	7	2.07500000E+00	6.22500000E+00	3.32000000E+01	-2.15402789E+00	-1.85934554E-17
63	Fe	5	2.54114211E-15	4.15000000E+00	3.73500000E+01	7.50142586E+00	5.34572136E-17
64	Li	6	2.79525632E-15	6.22500000E+00	3.94250000E+01	-1.91515462E-01	-5.37076289E-16
65	Li	7	2.07500000E+00	6.22500000E+00	3.73500000E+01	-1.19351867E+01	-1.85934554E-17
66	Li	5	2.79525632E-15	4.15000000E+00	4.15000000E+01	-5.43657057E+00	5.34572136E-17
67	Li	8	2.07500000E+00	4.15000000E+00	4.35750000E+01	-3.71597724E+00	2.56667664E-16
68	Li	5	3.04937053E-15	4.15000000E+00	4.56500000E+01	2.46548263E+00	5.34572136E-17
69	Li	6	3.30348474E-15	6.22500000E+00	4.77250000E+01	-2.03497255E+01	-5.37076289E-16
71	Li	8	2.07500000E+00	4.15000000E+00	4.77250000E+01	-5.97809841E+00	2.56667664E-16
72	Li	6	3.55759895E-15	6.22500000E+00	5.18750000E+01	8.69078524E-01	-5.37076289E-16
73	Li	6	3.81171316E-15	6.22500000E+00	5.60250000E+01	-6.09410143E+00	-5.37076289E-16
74	Li	8	2.07500000E+00	4.15000000E+00	5.60250000E+01	-1.33694747E+01	2.56667664E-16
75	Li	5	3.81171316E-15	4.15000000E+00	5.81000000E+01	-1.93077203E+01	5.34572136E-17
77	Li	6	4.31994158E-15	6.22500000E+00	6.43250000E+01	-6.70693055E+00	-5.37076289E-16
81	Li	5	4.57405579E-15	4.15000000E+00	7.05500000E+01	-1.31218336E+01	5.34572136E-17
82	Li	8	2.07500000E+00	4.15000000E+00	7.26250000E+01	-6.37384822E+00	2.56667664E-16
84	Li	5	5.08228422E-15	4.15000000E+00	7.88500000E+01	-7.97950674E+00	5.34572136E-17
85	Li	8	2.07500000E+00	4.15000000E+00	8.09250000E+01	9.90500940E-01	2.56667664E-16
86	Li	5	5.08228422E-16	8.30000000E+00	0.00000000E+00	-1.51592940E+00	1.03958294E-15
87	Li	5	7.62342632E-16	8.30000000E+00	4.15000000E+00	-1.44703155E+01	1.03958294E-15
88	Li	5	1.01645684E-15	8.30000000E+00	8.30000000E+00	9.47307090E+00	1.03958294E-15
89	Li	6	1.27057105E-15	1.03750000E+01	1.03750000E+01	1.69749991E+00	-6.79230018E-16
91	Li	8	2.07500000E+00	8.30000000E+00	1.03750000E+01	-2.06130984E+01	-1.49510721E-15
92	Li	6	1.52468526E-15	1.03750000E+01	1.45250000E+01	-1.02110246E+01	-6.79230018E-16
95	Li	7	2.07500000E+00	1.03750000E+01	2.90500000E+01	-1.17321651E+01	1.36090731E-15
96	Li	6	2.79525632E-15	1.03750000E+01	3.52750000E+01	-2.07598781E+00	-6.79230018E-16
97	Li	7	2.07500000E+00	1.03750000E+01	3.32000000E+01	-3.01817391E+00	1.36090731E-15
99	Li	6	3.04937053E-15	1.03750000E+01	3.94250000E+01	-2.41988314E+00	-6.79230018E-16
100	Li	8	2.07500000E+00	8.30000000E+00	3.94250000E+01	-3.52176216E+00	-1.49510721E-15
101	Li	5	3.30348474E-15	8.30000000E+00	4.56500000E+01	6.72556709E+00	1.03958294E-15
102	Li	7	2.07500000E+00	1.03750000E+01	4.56500000E+01	-4.94129508E+00	1.36090731E-15
103	Li	8	2.07500000E+00	8.30000000E+00	4.77250000E+01	2.85122223E-01	-1.49510721E-15
104	Li	5	3.55759895E-15	8.30000000E+00	4.98000000E+01	-4.83731360E+00	1.03958294E-15
105	Li	6	3.81171316E-15	1.03750000E+01	5.18750000E+01	-1.12065907E+01	-6.79230018E-16
106	Fe	5	3.81171316E-15	8.30000000E+00	5.39500000E+01	2.30345807E+01	1.03958294E-15
107	Li	7	2.07500000E+00	1.03750000E+01	5.39500000E+01	-2.17583730E-01	1.36090731E-15
108	Fe	5	4.06582737E-15	8.30000000E+00	5.81000000E+01	3.09223310E+00	1.03958294E-15
109	Li	6	4.31994158E-15	1.03750000E+01	6.01750000E+01	-1.01255291E+01	-6.79230018E-16
110	Li	7	2.07500000E+00	1.03750000E+01	5.81000000E+01	3.06303440E-01	1.36090731E-15
111	Li	8	2.07500000E+00	8.30000000E+00	6.01750000E+01	3.07786325E+00	-1.49510721E-15
114	Li	8	2.07500000E+00	8.30000000E+00	6.43250000E+01	-1.45009454E+01	-1.49510721E-15
115	Li	6	4.82817001E-15	1.03750000E+01	6.84750000E+01	-1.45111524E+01	-6.79230018E-16
117	Fe	5	4.82817001E-15	8.30000000E+00	7.05500000E+01	8.16525982E+00	1.03958294E-15
118	Li	6	5.08228422E-15	1.03750000E+01	7.26250000E+01	-1.28332920E+01	-6.79230018E-16
120	Li	8	2.07500000E+00	8.30000000E+00	7.26250000E+01	-1.01109077E+01	-1.49510721E-15
121	Li	6	5.33639843E-15	1.03750000E+01	7.67750000E+01	-2.02116423E+00	-6.79230018E-16
123	Li	6	5.59051264E-15	1.03750000E+01	8.09250000E+01	-9.71256634E+00	-6.79230018E-16
125	Li	5	7.62342632E-16	1.24500000E+01	0.00000000E+00	-4.27509854E+00	4.49482433E-16
126	Li	8	2.07500000E+00	1.24500000E+01	2.07500000E+00	-6.93347281E+00	-1.80755094E-16
127	Li	5	1.01645684E-15	1.24500000E+01	4.15000000E+00	7.52116830E+00	4.49482433E-16
128	Li	7	2.07500000E+00	1.45250000E+01	4.15000000E+00	-2.18159086E+00	5.21947983E-16
129	Li	6	1.77879948E-15	1.45250000E+01	1.45250000E+01	-1.55485023E+00	-1.18478469E-15
130	Li	7	2.07500000E+00	1.45250000E+01	1.24500000E+01	-1.29569322E+01	5.21947983E-16
131	Li	8	2.07500000E+00	1.24500000E+01	1.45250000E+01	-2.69606530E+00	-1.80755094E-16
132	Li	7	2.07500000E+00	1.45250000E+01	1.66000000E+01	-7.16064712E+00	5.21947983E-16
133	Li	8	2.07500000E+00	1.24500000E+01	1.86750000E+01	-1.31625060E+01	-1.80755094E-16
134	Li	5	2.03291369E-15	1.24500000E+01	2.07500000E+01	-6.50352057E+00	4.49482433E-16
135	Li	5	2.28702790E-15	1.24500000E+01	2.49000000E+01	5.04614852E-01	4.49482433E-16
136	Li	6	2.54114211E-15	1.45250000E+01	2.69750000E+01	-1.58704243E+00	-1.18478469E-15
137	Li	7	2.07500000E+00	1.45250000E+01	2.49000000E+01	-2.24037210E+00	5.21947983E-16
138	Li	6	2.79525632E-15	1.45250000E+01	3.11250000E+01	-6.57141864E+00	-1.18478469E-15
139	Li	5	2.79525632E-15	1.24500000E+01	3.32000000E+01	-8.31120338E+00	4.49482433E-16
141	Li	8	2.07500000E+00	1.24500000E+01	3.52750000E+01	-1.42780183E+00	-1.80755094E-16
143	Li	6	3.30348474E-15	1.45250000E+01	3.94250000E+01	-6.81575649E+00	-1.18478469E-15
144	Li	7	2.07500000E+00	1.45250000E+01	3.73500000E+01	-5.61973590E+00	5.21947983E-16
145	Li	8	2.07500000E+00	1.24500000E+01	3.94250000E+01	4.76858193E+00	-1.80755094E-16
147	Li	6	3.55759895E-15	1.45250000E+01	4.35750000E+01	-1.55512950E+00	-1.18478469E-15
148	Li	8	2.07500000E+00	1.24500000E+01	4.35750000E+01	-7.97177916E+00	-1.80755094E-16
152	Li	7	2.07500000E+00	1.45250000E+01	4.98000000E+01	-9.19449827E+00	5.21947983E-16
153	Li	5	4.06582737E-15	1.24500000E+01	5.39500000E+01	-2.92586653E+00	4.49482433E-16
154	Li	7	2.07500000E+00	1.45250000E+01	5.81000000E+01	-7.48739086E+00	5.21947983E-16
156	Li	5	4.57405579E-15	1.24500000E+01	6.22500000E+01	-7.65714850E+00	4.49482433E-16
157	Li	8	2.07500000E+00	1.24500000E+01	6.43250000E+01	-1.45651026E+00	-1.80755094E-16
159	Li	6	5.08228422E-15	1.45250000E+01	6.84750000E+01	-2.03187262E+00	-1.18478469E-15
161	Li	7	2.07500000E+00	1.45250000E+01	7.05500000E+01	-6.26756710E+00	5.21947983E-16
164	Li	6	5.59051264E-15	1.45250000E+01	7.67750000E+01	2.48274481E+00	-1.18478469E-15
165	Li	7	2.07500000E+00	1.45250000E+01	7.47000000E+01	-2.64425190E+00	5.21947983E-16
166	Li	8	2.07500000E+00	1.24500000E+01	7.67750000E+01	4.10948014E+00	-1.80755094E-16
168	Li	6	1.27057105E-15	1.86750000E+01	2.07500000E+00	-1.05827906E+01	-4.22243585E-16
169	Li	7	2.07500000E+00	1.86750000E+01	0.00000000E+00	2.49504784E+00	4.37309239E-16
170	Li	8	2.07500000E+00	1.66000000E+01	2.07500000E+00	-9.49302912E-01	-7.50104536E-16
173	Li	8	2.07500000E+00	1.66000000E+01	6.22500000E+00	-1.40065643E+01	-7.50104536E-16
174	Li	5	1.52468526E-15	1.66000000E+01	8.30000000E+00	-1.29655417E+01	1.18878289E-15
175	Li	7	2.07500000E+00	1.86750000E+01	8.30000000E+00	-8.05391151E+00	4.37309239E-16
176	Li	8	2.07500000E+00	1.66000000E+01	1.03750000E+01	-5.89623707E+00	-7.50104536E-16
177	Li	6	2.03291369E-15	1.86750000E+01	1.45250000E+01	-6.22079235E+00	-4.22243585E-16
179	Li	7	2.07500000E+00	1.86750000E+01	1.66000000E+01	-4.46213923E+00	4.37309239E-16
181	Li	5	2.28702790E-15	1.66000000E+01	2.07500000E+01	-1.77546772E+01	1.18878289E-15
182	Li	6	2.54114211E-15	1.86750000E+01	2.28250000E+01	-7.86411933E+00	-4.22243585E-16
184	Li	6	2.79525632E-15	1.86750000E+01	2.69750000E+01	-6.47613909E+00	-4.22243585E-16
185	Li	7	2.07500000E+00	1.86750000E+01	2.49000000E+01	-4.81476950E+00	4.37309239E-16
186	Li	8	2.07500000E+00	1.66000000E+01	3.11250000E+01	-1.46561248E+01	-7.50104536E-16
187	Li	5	3.04937053E-15	1.66000000E+01	3.32000000E+01	-4.38520003E+00	1.18878289E-15
191	Li	7	2.07500000E+00	1.86750000E+01	3.73500000E+01	3.32667590E+00	4.37309239E-16
192	Li	5	3.55759895E-15	1.66000000E+01	4.15000000E+01	-1.35569243E+01	1.18878289E-15
193	Li	7	2.07500000E+00	1.86750000E+01	4.15000000E+01	-8.67728559E+00	4.37309239E-16
195	Li	8	2.07500000E+00	1.66000000E+01	4.77250000E+01	-4.01306875E+00	-7.50104536E-16
196	Li	7	2.07500000E+00	1.86750000E+01	5.39500000E+01	-9.18736073E+00	4.37309239E-16
197	Li	8	2.07500000E+00	1.66000000E+01	5.60250000E+01	-9.09500815E+00	-7.50104536E-16
198	Li	6	4.82817001E-15	1.86750000E+01	6.01750000E+01	-2.62996196E+00	-4.22243585E-16
201	Li	6	5.08228422E-15	1.86750000E+01	6.43250000E+01	-3.47904578E+00	-4.22243585E-16
202	Li	8	2.07500000E+00	1.66000000E+01	6.43250000E+01	-1.49750624E+00	-7.50104536E-16
203	Li	6	5.33639843E-15	1.86750000E+01	6.84750000E+01	-5.50710336E+00	-4.22243585E-16
204	Li	8	2.07500000E+00	1.66000000E+01	6.84750000E+01	-4.98469485E+00	-7.50104536E-16
205	Li	7	2.07500000E+00	1.86750000E+01	7.05500000E+01	-1.35359454E+01	4.37309239E-16
206	Li	7	2.07500000E+00	1.86750000E+01	7.47000000E+01	-1.29543227E+01	4.37309239E-16
207	Li	8	2.07500000E+00	1.66000000E+01	7.67750000E+01	7.87565088E-02	-7.50104536E-16
209	Li	8	2.07500000E+00	1.66000000E+01	8.09250000E+01	-3.60164104E+00	-7.50104536E-16
210	Li	5	1.27057105E-15	2.07500000E+01	0.00000000E+00	-2.44173146E+00	1.20206961E-16
211	Li	7	2.07500000E+00	2.28250000E+01	0.00000000E+00	-8.85404669E+00	1.22387235E-16
213	Li	5	1.52468526E-15	2.07500000E+01	4.15000000E+00	-8.89064553E+00	1.20206961E-16
218	Li	7	2.07500000E+00	2.28250000E+01	1.24500000E+01	-1.31511121E+01	1.22387235E-16
219	Li	8	2.07500000E+00	2.07500000E+01	1.45250000E+01	-5.66613568E+00	-5.66461464E-16
220	Li	5	2.28702790E-15	2.07500000E+01	1.66000000E+01	-4.85841996E+00	1.20206961E-16
222	Li	6	2.79525632E-15	2.28250000E+01	2.28250000E+01	-4.63157100E+00	6.39855973E-16
223	Li	8	2.07500000E+00	2.07500000E+01	2.28250000E+01	-1.59764200E+01	-5.66461464E-16
226	Li	5	3.04937053E-15	2.07500000E+01	2.90500000E+01	-1.16902813E+01	1.20206961E-16
227	Li	6	3.30348474E-15	2.28250000E+01	3.11250000E+01	-5.19925431E+00	6.39855973E-16
228	Li	5	3.30348474E-15	2.07500000E+01	3.32000000E+01	-1.28572934E+01	1.20206961E-16
230	Li	7	2.07500000E+00	2.28250000E+01	3.73500000E+01	-8.26229478E-01	1.22387235E-16
232	Li	6	4.06582737E-15	2.28250000E+01	4.35750000E+01	-1.18627708E+00	6.39855973E-16
234	Li	8	2.07500000E+00	2.07500000E+01	4.35750000E+01	-1.31619560E+01	-5.66461464E-16
235	Li	5	4.06582737E-15	2.07500000E+01	4.56500000E+01	-2.28953299E+00	1.20206961E-16
236	Li	5	4.31994158E-15	2.07500000E+01	4.98000000E+01	-6.00116016E+00	1.20206961E-16
237	Li	8	2.07500000E+00	2.07500000E+01	5.18750000E+01	-6.96455813E+00	-5.66461464E-16
238	Li	7	2.07500000E+00	2.28250000E+01	5.39500000E+01	-1.07402326E+01	1.22387235E-16
240	Li	5	4.82817001E-15	2.07500000E+01	5.81000000E+01	-1.66271002E+01	1.20206961E-16
241	Li	8	2.07500000E+00	2.07500000E+01	6.01750000E+01	-6.84183037E+00	-5.66461464E-16
244	Li	7	2.07500000E+00	2.28250000E+01	6.64000000E+01	-8.87637673E+00	1.22387235E-16
245	Li	6	5.84462685E-15	2.28250000E+01	7.26250000E+01	-7.64970591E+00	6.39855973E-16
246	Li	6	6.09874106E-15	2.28250000E+01	7.67750000E+01	4.01646908E-01	6.39855973E-16
247	Li	7	2.07500000E+00	2.28250000E+01	7.47000000E+01	-9.80040091E+00	1.22387235E-16
248	Li	5	6.09874106E-15	2.07500000E+01	7.88500000E+01	-7.77698101E-01	1.20206961E-16
250	Li	8	2.07500000E+00	2.07500000E+01	8.09250000E+01	-6.73212227E+00	-5.66461464E-16
251	Li	7	2.07500000E+00	2.69750000E+01	0.00000000E+00	-8.17974762E+00	7.62387375E-17
252	Li	8	2.07500000E+00	2.49000000E+01	2.07500000E+00	-7.94597226E+00	5.70909912E-16
253	Li	6	2.28702790E-15	2.69750000E+01	1.03750000E+01	-5.43083375E+00	4.56520987E-16
254	Li	7	2.07500000E+00	2.69750000E+01	8.30000000E+00	-1.09442255E+01	7.62387375E-17
255	Li	8	2.07500000E+00	2.49000000E+01	1.03750000E+01	-1.05443939E+01	5.70909912E-16
256	Li	6	2.54114211E-15	2.69750000E+01	1.45250000E+01	-1.11169622E+01	4.56520987E-16
258	Li	5	2.54114211E-15	2.49000000E+01	1.66000000E+01	5.26368873E+00	-1.60876765E-15
259	Li	5	2.79525632E-15	2.49000000E+01	2.07500000E+01	-8.56190624E+00	-1.60876765E-15
261	Li	8	2.07500000E+00	2.49000000E+01	2.28250000E+01	-6.42701431E+00	5.70909912E-16
262	Li	5	3.04937053E-15	2.49000000E+01	2.49000000E+01	4.90361703E+00	-1.60876765E-15
263	Li	6	3.30348474E-15	2.69750000E+01	2.69750000E+01	-9.07161596E+00	4.56520987E-16
264	Li	7	2.07500000E+00	2.69750000E+01	2.49000000E+01	-2.68715640E+00	7.62387375E-17
265	Li	8	2.07500000E+00	2.49000000E+01	2.69750000E+01	-9.25628681E+00	5.70909912E-16
268	Li	5	3.55759895E-15	2.49000000E+01	3.32000000E+01	5.27044563E-01	-1.60876765E-15
269	Li	7	2.07500000E+00	2.69750000E+01	3.32000000E+01	-7.00247390E+00	7.62387375E-17
270	Li	8	2.07500000E+00	2.49000000E+01	3.52750000E+01	-6.82327426E+00	5.70909912E-16
273	Li	5	4.06582737E-15	2.49000000E+01	4.15000000E+01	-9.18346190E+00	-1.60876765E-15
274	Li	7	2.07500000E+00	2.69750000E+01	4.15000000E+01	-1.10754829E+01	7.62387375E-17
278	Li	7	2.07500000E+00	2.69750000E+01	4.98000000E+01	-4.77888969E+00	7.62387375E-17
279	Li	7	2.07500000E+00	2.69750000E+01	5.39500000E+01	-1.16309284E+01	7.62387375E-17
280	Li	5	5.08228422E-15	2.49000000E+01	5.81000000E+01	-1.39671803E+01	-1.60876765E-15
282	Li	5	5.33639843E-15	2.49000000E+01	6.22500000E+01	1.19179537E-01	-1.60876765E-15
283	Li	7	2.07500000E+00	2.69750000E+01	6.22500000E+01	9.40438793E+00	7.62387375E-17
284	Li	5	5.59051264E-15	2.49000000E+01	6.64000000E+01	-3.71106557E+00	-1.60876765E-15
285	Li	7	2.07500000E+00	2.69750000E+01	6.64000000E+01	-5.99684917E+00	7.62387375E-17
288	Li	7	2.07500000E+00	2.69750000E+01	7.05500000E+01	-1.12355411E+01	7.62387375E-17
291	Li	7	2.07500000E+00	2.69750000E+01	7.47000000E+01	-6.19306514E+00	7.62387375E-17
292	Li	5	6.35285527E-15	2.49000000E+01	7.88500000E+01	-8.21638905E+00	-1.60876765E-15
294	Li	6	2.03291369E-15	3.11250000E+01	2.07500000E+00	-3.66860680E+00	-2.94237136E-15
295	Li	5	2.54114211E-15	2.90500000E+01	1.24500000E+01	-1.61479625E+00	2.37981957E-15
296	Li	8	2.07500000E+00	2.90500000E+01	1.45250000E+01	-1.23436571E+01	-6.34996404E-16
298	Li	5	3.04937053E-15	2.90500000E+01	2.07500000E+01	-2.75610055E+01	2.37981957E-15
299	Li	7	2.07500000E+00	3.11250000E+01	2.07500000E+01	5.61376694E-01	-6.96293184E-17
300	Li	8	2.07500000E+00	2.90500000E+01	2.28250000E+01	-6.71380841E+00	-6.34996404E-16
301	Li	6	3.55759895E-15	3.11250000E+01	2.69750000E+01	-6.13896802E+00	-2.94237136E-15
302	Li	7	2.07500000E+00	3.11250000E+01	2.49000000E+01	-7.57751342E+00	-6.96293184E-17
303	Li	6	3.81171316E-15	3.11250000E+01	3.11250000E+01	-9.54035205E+00	-2.94237136E-15
305	Li	7	2.07500000E+00	3.11250000E+01	3.32000000E+01	-1.80814018E+00	-6.96293184E-17
306	Li	5	4.06582737E-15	2.90500000E+01	3.73500000E+01	-1.81321708E+01	2.37981957E-15
307	Li	6	4.31994158E-15	3.11250000E+01	3.94250000E+01	-1.27705239E+01	-2.94237136E-15
309	Li	5	4.57405579E-15	2.90500000E+01	4.56500000E+01	-1.31058704E+01	2.37981957E-15
310	Li	6	4.82817001E-15	3.11250000E+01	4.77250000E+01	-7.73083819E+00	-2.94237136E-15
311	Li	8	2.07500000E+00	2.90500000E+01	4.77250000E+01	-1.72588854E+00	-6.34996404E-16
312	Li	8	2.07500000E+00	2.90500000E+01	5.18750000E+01	-7.24950874E+00	-6.34996404E-16
313	Li	5	5.08228422E-15	2.90500000E+01	5.39500000E+01	-5.32418708E+00	2.37981957E-15
316	Li	8	2.07500000E+00	2.90500000E+01	6.01750000E+01	-8.65676468E+00	-6.34996404E-16
317	Li	5	5.59051264E-15	2.90500000E+01	6.22500000E+01	3.01615143E-02	2.37981957E-15
318	Li	6	5.84462685E-15	3.11250000E+01	6.43250000E+01	-9.43659721E+00	-2.94237136E-15
319	Li	7	2.07500000E+00	3.11250000E+01	6.22500000E+01	-8.25356888E+00	-6.96293184E-17
321	Li	6	6.09874106E-15	3.11250000E+01	6.84750000E+01	-5.80337376E+00	-2.94237136E-15
322	Li	7	2.07500000E+00	3.11250000E+01	6.64000000E+01	-1.07433155E+01	-6.96293184E-17
325	Li	6	6.35285527E-15	3.11250000E+01	7.26250000E+01	-7.39779953E+00	-2.94237136E-15
326	Li	8	2.07500000E+00	2.90500000E+01	7.26250000E+01	-5.71438165E+00	-6.34996404E-16
327	Li	5	6.35285527E-15	2.90500000E+01	7.47000000E+01	-6.19593913E+00	2.37981957E-15
328	Li	8	2.07500000E+00	2.90500000E+01	7.67750000E+01	1.81765891E+00	-6.34996404E-16
329	Li	6	6.86108369E-15	3.11250000E+01	8.09250000E+01	-6.14136774E-01	-2.94237136E-15
330	Li	8	2.07500000E+00	3.32000000E+01	2.07500000E+00	-2.99590656E+00	2.80967801E-16
331	Li	8	2.07500000E+00	3.32000000E+01	6.22500000E+00	-9.71757295E+00	2.80967801E-16
332	Li	6	2.79525632E-15	3.52750000E+01	1.03750000E+01	-1.14165183E+01	4.72143683E-15
333	Li	8	2.07500000E+00	3.32000000E+01	1.03750000E+01	-2.28773235E+00	2.80967801E-16
334	Li	6	3.04937053E-15	3.52750000E+01	1.45250000E+01	-6.42645444E+00	4.72143683E-15
335	Li	7	2.07500000E+00	3.52750000E+01	1.24500000E+01	-9.92707063E+00	4.22704654E-16
340	Li	8	2.07500000E+00	3.32000000E+01	2.28250000E+01	-9.76570463E+00	2.80967801E-16
342	Li	5	3.81171316E-15	3.32000000E+01	2.90500000E+01	-7.39277764E+00	-9.09924355E-16
343	Li	6	4.06582737E-15	3.52750000E+01	3.11250000E+01	-4.39567171E+00	4.72143683E-15
344	Li	5	4.06582737E-15	3.32000000E+01	3.32000000E+01	-4.50610960E+00	-9.09924355E-16
350	Li	6	5.08228422E-15	3.52750000E+01	4.77250000E+01	-1.29145312E+01	4.72143683E-15
351	Li	5	5.33639843E-15	3.32000000E+01	5.39500000E+01	-2.22283081E+00	-9.09924355E-16
353	Li	7	2.07500000E+00	3.52750000E+01	5.39500000E+01	-1.33004302E+01	4.22704654E-16
355	Li	5	5.59051264E-15	3.32000000E+01	5.81000000E+01	-8.12562872E+00	-9.09924355E-16
356	Li	6	5.84462685E-15	3.52750000E+01	6.01750000E+01	5.39081216E+00	4.72143683E-15
359	Li	6	6.09874106E-15	3.52750000E+01	6.43250000E+01	-3.18639428E+00	4.72143683E-15
361	Li	6	6.35285527E-15	3.52750000E+01	6.84750000E+01	-4.67237549E+00	4.72143683E-15
362	Li	7	2.07500000E+00	3.52750000E+01	6.64000000E+01	-1.13320634E+01	4.22704654E-16
363	Li	8	2.07500000E+00	3.32000000E+01	6.84750000E+01	-2.06986703E+00	2.80967801E-16
365	Li	6	6.60696948E-15	3.52750000E+01	7.26250000E+01	-1.20936950E+01	4.72143683E-15
366	Li	8	2.07500000E+00	3.32000000E+01	7.26250000E+01	-1.01703683E+01	2.80967801E-16
369	Li	8	2.07500000E+00	3.32000000E+01	7.67750000E+01	-1.31388015E+01	2.80967801E-16
370	Li	5	6.86108369E-15	3.32000000E+01	7.88500000E+01	2.78868400E+00	-9.09924355E-16
371	Li	7	2.07500000E+00	3.52750000E+01	7.88500000E+01	-4.44401881E+00	4.22704654E-16
372	Li	8	2.07500000E+00	3.32000000E+01	8.09250000E+01	-7.29260496E+00	2.80967801E-16
373	Li	5	2.28702790E-15	3.73500000E+01	0.00000000E+00	5.10807641E+00	-3.40720028E-15
