central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
286	Fe	8	2.07500000E+00	2.49000000E+01	6.84750000E+01	1.30817364E+01	5.70909912E-16
287	Fe	6	6.09874106E-15	2.69750000E+01	7.26250000E+01	7.10277054E+00	4.56520987E-16
289	Fe	8	2.07500000E+00	2.49000000E+01	7.26250000E+01	1.19789056E+01	5.70909912E-16
290	Fe	6	6.35285527E-15	2.69750000E+01	7.67750000E+01	1.56141333E+00	4.56520987E-16
293	Fe	6	6.60696948E-15	2.69750000E+01	8.09250000E+01	6.33924552E-03	4.56520987E-16
297	Fe	5	2.79525632E-15	2.90500000E+01	1.66000000E+01	1.54393844E+01	2.37981957E-15
304	Fe	6	4.06582737E-15	3.11250000E+01	3.52750000E+01	7.64318398E+00	-2.94237136E-15
308	Fe	6	4.57405579E-15	3.11250000E+01	4.35750000E+01	2.84622572E+00	-2.94237136E-15
314	Fe	7	2.07500000E+00	3.11250000E+01	5.39500000E+01	-5.21511651E+00	-6.96293184E-17
315	Fe	7	2.07500000E+00	3.11250000E+01	5.81000000E+01	3.00240105E+00	-6.96293184E-17
320	Fe	8	2.07500000E+00	2.90500000E+01	6.43250000E+01	1.24553406E+01	-6.34996404E-16
323	Fe	8	2.07500000E+00	2.90500000E+01	6.84750000E+01	2.84130246E-01	-6.34996404E-16
324	Fe	5	6.09874106E-15	2.90500000E+01	7.05500000E+01	9.72255620E+00	2.37981957E-15
336	Fe	8	2.07500000E+00	3.32000000E+01	1.45250000E+01	1.23727065E+01	2.80967801E-16
337	Fe	6	3.30348474E-15	3.52750000E+01	1.86750000E+01	-1.86976033E+00	4.72143683E-15
338	Fe	8	2.07500000E+00	3.32000000E+01	1.86750000E+01	7.13847602E+00	2.80967801E-16
339	Fe	5	3.30348474E-15	3.32000000E+01	2.07500000E+01	9.44042777E+00	-9.09924355E-16
341	Fe	7	2.07500000E+00	3.52750000E+01	2.49000000E+01	2.55039728E+00	4.22704654E-16
345	Fe	6	4.31994158E-15	3.52750000E+01	3.52750000E+01	4.58622462E+00	4.72143683E-15
346	Fe	5	4.31994158E-15	3.32000000E+01	3.73500000E+01	1.42471938E+01	-9.09924355E-16
347	Fe	7	2.07500000E+00	3.52750000E+01	3.73500000E+01	9.70821385E+00	4.22704654E-16
348	Fe	5	4.57405579E-15	3.32000000E+01	4.15000000E+01	1.46437859E+01	-9.09924355E-16
349	Fe	7	2.07500000E+00	3.52750000E+01	4.15000000E+01	4.94275774E+00	4.22704654E-16
352	Fe	6	5.59051264E-15	3.52750000E+01	5.60250000E+01	8.00759148E+00	4.72143683E-15
354	Fe	8	2.07500000E+00	3.32000000E+01	5.60250000E+01	8.09597990E+00	2.80967801E-16
357	Fe	7	2.07500000E+00	3.52750000E+01	5.81000000E+01	4.67331764E+00	4.22704654E-16
358	Fe	5	5.84462685E-15	3.32000000E+01	6.22500000E+01	1.11429962E+01	-9.09924355E-16
360	Fe	5	6.09874106E-15	3.32000000E+01	6.64000000E+01	4.24034150E+00	-9.09924355E-16
364	Fe	5	6.35285527E-15	3.32000000E+01	7.05500000E+01	8.38950486E+00	-9.09924355E-16
367	Fe	6	6.86108369E-15	3.52750000E+01	7.67750000E+01	3.59774550E-01	4.72143683E-15
368	Fe	7	2.07500000E+00	3.52750000E+01	7.47000000E+01	1.25045842E+01	4.22704654E-16
374	Fe	7	2.07500000E+00	3.94250000E+01	0.00000000E+00	9.79765797E+00	1.52972805E-15
377	Fe	6	3.04937053E-15	3.94250000E+01	1.03750000E+01	-3.76846067E+00	8.53472541E-16
387	Fe	8	2.07500000E+00	3.73500000E+01	2.69750000E+01	2.90091021E+00	-7.50986935E-16
390	Fe	7	2.07500000E+00	3.94250000E+01	3.32000000E+01	9.12169691E+00	1.52972805E-15
393	Fe	7	2.07500000E+00	3.94250000E+01	3.73500000E+01	-4.76808854E+00	1.52972805E-15
394	Fe	7	2.07500000E+00	3.94250000E+01	4.15000000E+01	1.13747726E+01	1.52972805E-15
396	Fe	7	2.07500000E+00	3.94250000E+01	4.98000000E+01	1.29689821E+01	1.52972805E-15
397	Fe	6	5.84462685E-15	3.94250000E+01	5.60250000E+01	1.09185187E+01	8.53472541E-16
402	Fe	8	2.07500000E+00	3.73500000E+01	6.43250000E+01	4.34347916E+00	-7.50986935E-16
404	Fe	7	2.07500000E+00	3.94250000E+01	6.64000000E+01	-2.08581560E+00	1.52972805E-15
408	Fe	6	7.36931211E-15	3.94250000E+01	8.09250000E+01	4.81767079E-01	8.53472541E-16
417	Fe	8	2.07500000E+00	4.15000000E+01	2.69750000E+01	3.48032419E+00	-4.21631302E-15
420	Fe	8	2.07500000E+00	4.15000000E+01	3.11250000E+01	8.53213191E+00	-4.21631302E-15
424	Fe	5	4.82817001E-15	4.15000000E+01	3.73500000E+01	4.80152600E+00	-2.00697610E-15
432	Fe	8	2.07500000E+00	4.15000000E+01	5.18750000E+01	5.33361402E+00	-4.21631302E-15
437	Fe	5	6.60696948E-15	4.15000000E+01	6.64000000E+01	1.15415399E+01	-2.00697610E-15
444	Fe	8	2.07500000E+00	4.56500000E+01	2.07500000E+00	8.65609085E+00	-3.94695797E-15
449	Fe	8	2.07500000E+00	4.56500000E+01	1.86750000E+01	8.26936105E+00	-3.94695797E-15
454	Fe	8	2.07500000E+00	4.56500000E+01	3.52750000E+01	1.25773870E+01	-3.94695797E-15
459	Fe	7	2.07500000E+00	4.77250000E+01	4.56500000E+01	8.32563976E+00	7.51542342E-16
462	Fe	6	6.09874106E-15	4.77250000E+01	5.18750000E+01	5.86455379E-01	1.41850343E-15
465	Fe	7	2.07500000E+00	4.77250000E+01	5.81000000E+01	8.84298739E+00	7.51542342E-16
466	Fe	8	2.07500000E+00	4.56500000E+01	6.01750000E+01	1.09391465E+01	-3.94695797E-15
470	Fe	7	2.07500000E+00	4.77250000E+01	6.64000000E+01	5.70964752E+00	7.51542342E-16
471	Fe	6	7.36931211E-15	4.77250000E+01	7.26250000E+01	4.28391359E-01	1.41850343E-15
472	Fe	7	2.07500000E+00	4.77250000E+01	7.05500000E+01	2.26713395E+00	7.51542342E-16
473	Fe	6	7.62342632E-15	4.77250000E+01	7.67750000E+01	6.11911745E+00	1.41850343E-15
476	Fe	5	3.04937053E-15	4.98000000E+01	0.00000000E+00	1.13978077E+01	-7.70624916E-16
479	Fe	8	2.07500000E+00	4.98000000E+01	2.07500000E+00	2.99003232E+00	-2.29468108E-15
480	Fe	8	2.07500000E+00	4.98000000E+01	6.22500000E+00	6.45852741E+00	-2.29468108E-15
483	Fe	6	4.06582737E-15	5.18750000E+01	1.45250000E+01	1.36017317E+01	-3.39148327E-15
487	Fe	7	2.07500000E+00	5.18750000E+01	2.07500000E+01	1.07970122E+01	5.70828752E-15
494	Fe	7	2.07500000E+00	5.18750000E+01	2.90500000E+01	1.05619608E+01	5.70828752E-15
495	Fe	8	2.07500000E+00	4.98000000E+01	3.11250000E+01	8.51402979E+00	-2.29468108E-15
497	Fe	6	5.33639843E-15	5.18750000E+01	3.52750000E+01	6.61987089E+00	-3.39148327E-15
504	Fe	5	6.35285527E-15	4.98000000E+01	5.39500000E+01	7.68169872E+00	-7.70624916E-16
506	Fe	8	2.07500000E+00	4.98000000E+01	5.60250000E+01	-2.48193001E+00	-2.29468108E-15
507	Fe	6	6.86108369E-15	5.18750000E+01	6.01750000E+01	-2.64477135E-02	-3.39148327E-15
508	Fe	7	2.07500000E+00	5.18750000E+01	5.81000000E+01	8.24892418E+00	5.70828752E-15
512	Fe	8	2.07500000E+00	4.98000000E+01	6.84750000E+01	1.62290911E+01	-2.29468108E-15
516	Fe	7	2.07500000E+00	5.18750000E+01	7.47000000E+01	1.02201988E+01	5.70828752E-15
519	Fe	6	3.55759895E-15	5.60250000E+01	2.07500000E+00	3.09969892E+00	2.99940290E-15
523	Fe	5	4.06582737E-15	5.39500000E+01	1.24500000E+01	6.88851111E+00	2.84568455E-15
526	Fe	7	2.07500000E+00	5.60250000E+01	2.07500000E+01	1.82357686E+00	-8.81599093E-16
534	Fe	6	5.84462685E-15	5.60250000E+01	3.94250000E+01	2.86033173E+00	2.99940290E-15
535	Fe	8	2.07500000E+00	5.39500000E+01	3.94250000E+01	9.34949500E+00	-4.07288962E-15
538	Fe	6	6.60696948E-15	5.60250000E+01	5.18750000E+01	-5.83407856E-01	2.99940290E-15
544	Fe	5	7.36931211E-15	5.39500000E+01	6.64000000E+01	3.15987649E+00	2.84568455E-15
548	Fe	7	2.07500000E+00	5.60250000E+01	7.47000000E+01	3.10026556E+00	-8.81599093E-16
551	Fe	5	3.55759895E-15	5.81000000E+01	0.00000000E+00	1.09310236E+01	-2.52750222E-15
554	Fe	5	4.31994158E-15	5.81000000E+01	1.24500000E+01	1.38991209E+01	-2.52750222E-15
560	Fe	8	2.07500000E+00	5.81000000E+01	2.28250000E+01	1.31884608E+01	2.70192049E-15
562	Fe	6	5.33639843E-15	6.01750000E+01	2.69750000E+01	5.28544407E+00	-3.01347431E-15
565	Fe	5	5.59051264E-15	5.81000000E+01	3.32000000E+01	8.95349303E+00	-2.52750222E-15
567	Fe	7	2.07500000E+00	6.01750000E+01	3.32000000E+01	-2.85067500E-02	-1.16010251E-15
570	Fe	6	6.35285527E-15	6.01750000E+01	4.35750000E+01	2.39273417E+00	-3.01347431E-15
571	Fe	5	6.35285527E-15	5.81000000E+01	4.56500000E+01	3.44767659E+00	-2.52750222E-15
573	Fe	5	6.60696948E-15	5.81000000E+01	4.98000000E+01	3.26949721E+00	-2.52750222E-15
576	Fe	5	7.11519790E-15	5.81000000E+01	5.81000000E+01	9.10887138E+00	-2.52750222E-15
577	Fe	7	2.07500000E+00	6.01750000E+01	5.81000000E+01	1.43111513E+00	-1.16010251E-15
580	Fe	5	7.62342632E-15	5.81000000E+01	6.64000000E+01	5.99673796E+00	-2.52750222E-15
584	Fe	5	8.13165475E-15	5.81000000E+01	7.47000000E+01	1.75783774E+01	-2.52750222E-15
591	Fe	8	2.07500000E+00	6.22500000E+01	6.22500000E+00	7.91740917E+00	4.23250241E-16
597	Fe	5	5.33639843E-15	6.22500000E+01	2.49000000E+01	2.18832244E+00	1.55054823E-15
598	Fe	6	5.59051264E-15	6.43250000E+01	2.69750000E+01	6.16937177E+00	4.33793440E-15
604	Fe	5	6.35285527E-15	6.22500000E+01	4.15000000E+01	1.87488999E+00	1.55054823E-15
608	Fe	7	2.07500000E+00	6.43250000E+01	4.56500000E+01	1.31139322E+01	-1.54603737E-15
609	Fe	6	7.11519790E-15	6.43250000E+01	5.18750000E+01	7.13367641E+00	4.33793440E-15
614	Fe	5	7.36931211E-15	6.22500000E+01	5.81000000E+01	1.30254982E+01	1.55054823E-15
620	Fe	8	2.07500000E+00	6.22500000E+01	7.26250000E+01	5.48633874E+00	4.23250241E-16
626	Fe	7	2.07500000E+00	6.84750000E+01	0.00000000E+00	2.38867473E+00	-4.41079545E-15
629	Fe	5	4.57405579E-15	6.64000000E+01	8.30000000E+00	1.56536686E+01	-4.74011257E-15
630	Fe	6	4.82817001E-15	6.84750000E+01	1.03750000E+01	1.68677435E+00	3.42906424E-15
633	Fe	6	5.08228422E-15	6.84750000E+01	1.45250000E+01	1.52489307E+01	3.42906424E-15
635	Fe	8	2.07500000E+00	6.64000000E+01	1.86750000E+01	1.99799828E+00	2.71448474E-15
636	Fe	6	5.59051264E-15	6.84750000E+01	2.28250000E+01	5.23916422E+00	3.42906424E-15
638	Fe	7	2.07500000E+00	6.84750000E+01	2.49000000E+01	1.21103692E+01	-4.41079545E-15
641	Fe	8	2.07500000E+00	6.64000000E+01	3.11250000E+01	1.46163579E+01	2.71448474E-15
642	Fe	5	6.09874106E-15	6.64000000E+01	3.32000000E+01	1.38759823E+01	-4.74011257E-15
644	Fe	7	2.07500000E+00	6.84750000E+01	3.32000000E+01	7.79131745E+00	-4.41079545E-15
647	Fe	5	6.60696948E-15	6.64000000E+01	4.15000000E+01	8.87233240E-01	-4.74011257E-15
648	Fe	6	6.86108369E-15	6.84750000E+01	4.35750000E+01	1.17638082E+01	3.42906424E-15
649	Fe	7	2.07500000E+00	6.84750000E+01	4.15000000E+01	2.50887088E+00	-4.41079545E-15
652	Fe	8	2.07500000E+00	6.64000000E+01	4.77250000E+01	7.62623197E+00	2.71448474E-15
653	Fe	6	7.36931211E-15	6.84750000E+01	5.18750000E+01	3.72041933E+00	3.42906424E-15
657	Fe	8	2.07500000E+00	6.64000000E+01	5.60250000E+01	8.52128744E+00	2.71448474E-15
661	Fe	8	2.07500000E+00	6.64000000E+01	6.84750000E+01	4.90739423E+00	2.71448474E-15
662	Fe	7	2.07500000E+00	6.84750000E+01	7.05500000E+01	1.23081412E+01	-4.41079545E-15
663	Fe	5	8.89399738E-15	6.64000000E+01	7.88500000E+01	1.39887460E+01	-4.74011257E-15
666	Fe	5	4.82817001E-15	7.05500000E+01	8.30000000E+00	1.04883493E+00	-5.35235890E-15
670	Fe	7	2.07500000E+00	7.26250000E+01	1.24500000E+01	6.28902293E+00	-8.93476932E-16
672	Fe	6	5.59051264E-15	7.26250000E+01	1.86750000E+01	1.09390058E+01	1.56238480E-15
673	Fe	8	2.07500000E+00	7.05500000E+01	1.86750000E+01	7.65096206E+00	6.07965819E-15
675	Fe	6	5.84462685E-15	7.26250000E+01	2.28250000E+01	-7.37516866E+00	1.56238480E-15
679	Fe	8	2.07500000E+00	7.05500000E+01	3.11250000E+01	6.02906047E+00	6.07965819E-15
684	Fe	6	7.11519790E-15	7.26250000E+01	4.35750000E+01	2.07460729E+00	1.56238480E-15
692	Fe	6	8.63988317E-15	7.26250000E+01	6.84750000E+01	9.50988272E+00	1.56238480E-15
695	Fe	5	8.63988317E-15	7.05500000E+01	7.05500000E+01	1.11032273E+01	-5.35235890E-15
697	Fe	5	8.89399738E-15	7.05500000E+01	7.47000000E+01	3.61308029E+00	-5.35235890E-15
699	Fe	7	2.07500000E+00	7.26250000E+01	7.47000000E+01	6.93719928E+00	-8.93476932E-16
702	Fe	5	4.57405579E-15	7.47000000E+01	0.00000000E+00	6.58072835E+00	1.01793984E-14
708	Fe	5	5.84462685E-15	7.47000000E+01	2.07500000E+01	6.03021673E+00	1.01793984E-14
714	Fe	6	6.86108369E-15	7.67750000E+01	3.52750000E+01	5.55002881E+00	-1.41602435E-14
716	Fe	8	2.07500000E+00	7.47000000E+01	3.52750000E+01	7.42634561E+00	-9.30381549E-15
717	Fe	5	6.86108369E-15	7.47000000E+01	3.73500000E+01	6.85900519E+00	1.01793984E-14
720	Fe	7	2.07500000E+00	7.67750000E+01	4.15000000E+01	1.15934561E+01	8.84462057E-15
722	Fe	6	7.62342632E-15	7.67750000E+01	4.77250000E+01	8.45403827E+00	-1.41602435E-14
725	Fe	6	7.87754054E-15	7.67750000E+01	5.18750000E+01	1.15537774E+01	-1.41602435E-14
726	Fe	5	7.87754054E-15	7.47000000E+01	5.39500000E+01	3.92672902E-01	1.01793984E-14
732	Fe	6	9.14811159E-15	7.67750000E+01	7.26250000E+01	1.57471458E+01	-1.41602435E-14
737	Fe	5	9.40222580E-15	7.47000000E+01	7.88500000E+01	-1.15830490E+00	1.01793984E-14
740	Fe	5	5.08228422E-15	7.88500000E+01	4.15000000E+00	1.62944283E+01	5.60754686E-15
746	Fe	8	2.07500000E+00	7.88500000E+01	1.86750000E+01	6.84229298E-01	2.36262944E-15
749	Fe	7	2.07500000E+00	8.09250000E+01	2.07500000E+01	1.10875291E+01	-5.42346070E-15
760	Fe	7	2.07500000E+00	8.09250000E+01	4.56500000E+01	2.60968760E+00	-5.42346070E-15
762	Fe	7	2.07500000E+00	8.09250000E+01	4.98000000E+01	5.84487141E+00	-5.42346070E-15
763	Fe	6	8.38576896E-15	8.09250000E+01	5.60250000E+01	-5.10220605E+00	1.01511580E-15
764	Fe	8	2.07500000E+00	7.88500000E+01	5.60250000E+01	1.63673283E+00	2.36262944E-15
771	Fe	7	2.07500000E+00	8.09250000E+01	6.64000000E+01	3.53543668E+00	-5.42346070E-15
776	Fe	5	9.65634001E-15	7.88500000E+01	7.88500000E+01	1.05570183E+01	5.60754686E-15
779	Fe	8	2.07500000E+00	7.88500000E+01	8.09250000E+01	5.42213228E+00	2.36262944E-15
780	Fe	8	6.22500000E+00	1.27057105E-16	2.07500000E+00	-3.98224934E+00	-5.43060241E-16
782	Fe	5	4.15000000E+00	5.08228422E-16	8.30000000E+00	-4.12107599E+00	4.21517283E-16
790	Fe	5	4.15000000E+00	1.52468526E-15	2.49000000E+01	-1.20774288E+00	4.21517283E-16
791	Fe	5	4.15000000E+00	1.77879948E-15	2.90500000E+01	1.31662101E+01	4.21517283E-16
792	Fe	6	4.15000000E+00	2.07500000E+00	3.11250000E+01	-8.43791704E-01	-9.84440838E-16
795	Fe	8	6.22500000E+00	2.15997079E-15	3.52750000E+01	9.04671523E+00	-5.43060241E-16
799	Fe	6	4.15000000E+00	2.07500000E+00	4.77250000E+01	8.53278666E+00	-9.84440838E-16
811	Fe	7	6.22500000E+00	2.07500000E+00	7.47000000E+01	2.03000465E+00	1.35669093E-15
815	Fe	5	4.15000000E+00	4.15000000E+00	8.30000000E+00	3.52991571E+00	-7.25272843E-16
818	Fe	5	4.15000000E+00	4.15000000E+00	1.24500000E+01	1.33679606E+01	-7.25272843E-16
822	Fe	7	6.22500000E+00	6.22500000E+00	1.66000000E+01	6.39196856E+00	-1.91988388E-15
823	Fe	6	4.15000000E+00	6.22500000E+00	2.28250000E+01	1.29558257E+01	1.48023222E-15
829	Fe	5	4.15000000E+00	4.15000000E+00	3.32000000E+01	9.40837143E+00	-7.25272843E-16
830	Fe	7	6.22500000E+00	6.22500000E+00	4.15000000E+01	-2.15162224E+00	-1.91988388E-15
832	Fe	5	4.15000000E+00	4.15000000E+00	4.56500000E+01	1.04612391E+01	-7.25272843E-16
833	Fe	6	4.15000000E+00	6.22500000E+00	4.77250000E+01	8.88027725E+00	1.48023222E-15
840	Fe	5	4.15000000E+00	4.15000000E+00	5.81000000E+01	-9.83969889E-03	-7.25272843E-16
844	Fe	7	6.22500000E+00	6.22500000E+00	6.22500000E+01	8.63874445E+00	-1.91988388E-15
848	Fe	6	4.15000000E+00	6.22500000E+00	7.26250000E+01	8.31429920E+00	1.48023222E-15
850	Fe	8	6.22500000E+00	4.15000000E+00	7.26250000E+01	2.43300227E+00	9.58426335E-16
853	Fe	8	6.22500000E+00	4.15000000E+00	7.67750000E+01	5.14066903E+00	9.58426335E-16
860	Fe	7	6.22500000E+00	1.03750000E+01	4.15000000E+00	1.19593642E+01	-3.79072764E-16
861	Fe	8	6.22500000E+00	8.30000000E+00	6.22500000E+00	5.68197812E+00	3.16191075E-16
862	Fe	6	4.15000000E+00	1.03750000E+01	1.03750000E+01	1.17965501E+01	-9.78445932E-18
867	Fe	8	6.22500000E+00	8.30000000E+00	1.86750000E+01	-2.88531512E+00	3.16191075E-16
870	Fe	6	4.15000000E+00	1.03750000E+01	2.69750000E+01	7.35789808E+00	-9.78445932E-18
871	Fe	7	6.22500000E+00	1.03750000E+01	2.49000000E+01	3.82456996E+00	-3.79072764E-16
