central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11184	Fe	8	6.01750000E+01	2.41408500E-15	3.94250000E+01	-8.69223916E+00	6.16489914E-16
11187	Fe	8	6.01750000E+01	2.66819921E-15	4.35750000E+01	4.26952384E+00	6.16489914E-16
11191	Fe	6	5.81000000E+01	2.07500000E+00	6.01750000E+01	2.43882530E+00	2.00889386E-15
11195	Fe	8	6.01750000E+01	3.93877027E-15	6.43250000E+01	6.53552385E+00	6.16489914E-16
11197	Fe	7	6.01750000E+01	2.07500000E+00	6.64000000E+01	4.84643138E+00	-1.40283985E-15
11200	Fe	6	5.81000000E+01	2.07500000E+00	7.26250000E+01	5.59408908E+00	2.00889386E-15
11201	Fe	5	5.81000000E+01	4.57405579E-15	7.47000000E+01	-2.40573478E+00	-9.06927607E-16
11207	Fe	5	5.81000000E+01	4.15000000E+00	4.15000000E+00	5.81062306E+00	-8.43942522E-16
11209	Fe	8	6.01750000E+01	4.15000000E+00	6.22500000E+00	1.36397198E+01	2.53866330E-16
11211	Fe	7	6.01750000E+01	6.22500000E+00	8.30000000E+00	5.05612701E+00	1.93182486E-16
11214	Fe	6	5.81000000E+01	6.22500000E+00	1.86750000E+01	1.38920765E+01	-9.22302868E-17
11221	Fe	8	6.01750000E+01	4.15000000E+00	3.11250000E+01	1.30182323E+01	2.53866330E-16
11223	Fe	6	5.81000000E+01	6.22500000E+00	3.52750000E+01	1.83982729E+01	-9.22302868E-17
11227	Fe	7	6.01750000E+01	6.22500000E+00	3.73500000E+01	8.53941958E+00	1.93182486E-16
11228	Fe	5	5.81000000E+01	4.15000000E+00	4.15000000E+01	1.62942390E+01	-8.43942522E-16
11232	Fe	5	5.81000000E+01	4.15000000E+00	4.56500000E+01	3.53622911E+00	-8.43942522E-16
11235	Fe	6	5.81000000E+01	6.22500000E+00	5.18750000E+01	6.50907646E+00	-9.22302868E-17
11240	Fe	6	5.81000000E+01	6.22500000E+00	6.84750000E+01	-4.41345531E+00	-9.22302868E-17
11244	Fe	6	5.81000000E+01	6.22500000E+00	7.67750000E+01	5.67559636E+00	-9.22302868E-17
11253	Fe	7	6.01750000E+01	1.03750000E+01	2.07500000E+01	1.47310826E+01	3.72348466E-16
11255	Fe	6	5.81000000E+01	1.03750000E+01	2.69750000E+01	1.29975859E+01	-3.86229299E-16
11256	Fe	8	6.01750000E+01	8.30000000E+00	2.69750000E+01	3.89773587E+00	-4.25009463E-18
11259	Fe	8	6.01750000E+01	8.30000000E+00	3.11250000E+01	3.34326185E+00	-4.25009463E-18
11263	Fe	8	6.01750000E+01	8.30000000E+00	3.94250000E+01	2.61058086E+00	-4.25009463E-18
11266	Fe	6	5.81000000E+01	1.03750000E+01	5.18750000E+01	5.92271659E-01	-3.86229299E-16
11270	Fe	7	6.01750000E+01	1.03750000E+01	5.39500000E+01	7.24520295E+00	3.72348466E-16
11271	Fe	8	6.01750000E+01	8.30000000E+00	5.60250000E+01	1.18035778E+01	-4.25009463E-18
11275	Fe	7	6.01750000E+01	1.03750000E+01	6.22500000E+01	1.10594714E+01	3.72348466E-16
11278	Fe	7	6.01750000E+01	1.03750000E+01	6.64000000E+01	1.58261264E+01	3.72348466E-16
11279	Fe	5	5.81000000E+01	8.30000000E+00	7.05500000E+01	6.99642803E+00	5.42605440E-17
11283	Fe	7	6.01750000E+01	1.03750000E+01	7.47000000E+01	9.25602521E+00	3.72348466E-16
11286	Fe	6	5.81000000E+01	1.45250000E+01	2.07500000E+00	1.78616614E+00	6.14694462E-16
11292	Fe	5	5.81000000E+01	1.24500000E+01	8.30000000E+00	1.55740561E+01	3.04665546E-16
11295	Fe	7	6.01750000E+01	1.45250000E+01	1.24500000E+01	6.06637765E+00	-2.05027615E-16
