central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
28	Li	7	2.07500000E+00	2.07500000E+00	4.98000000E+01	-1.26883480E+01	8.07434167E-19
30	Li	5	3.30348474E-15	3.30348474E-15	5.39500000E+01	-2.89123864E+00	-5.95060747E-16
31	Li	5	3.55759895E-15	3.55759895E-15	5.81000000E+01	7.09812529E+00	-5.95060747E-16
32	Li	6	3.81171316E-15	2.07500000E+00	6.01750000E+01	9.79916668E-01	4.73651429E-16
34	Li	8	2.07500000E+00	3.68465606E-15	6.01750000E+01	-3.79581172E+00	5.52380533E-16
35	Li	8	2.07500000E+00	3.93877027E-15	6.43250000E+01	-1.04478874E+01	5.52380533E-16
36	Li	6	4.31994158E-15	2.07500000E+00	6.84750000E+01	-4.93428437E+00	4.73651429E-16
37	Li	7	2.07500000E+00	2.07500000E+00	6.64000000E+01	-2.05497319E+01	8.07434167E-19
40	Li	7	2.07500000E+00	2.07500000E+00	7.47000000E+01	-7.66859542E+00	8.07434167E-19
41	Li	5	4.82817001E-15	4.82817001E-15	7.88500000E+01	3.76796030E+00	-5.95060747E-16
43	Li	8	2.07500000E+00	4.95522711E-15	8.09250000E+01	-5.03821332E+00	5.52380533E-16
44	Li	7	2.07500000E+00	6.22500000E+00	0.00000000E+00	-3.42274266E+00	-2.01993505E-17
45	Li	8	2.07500000E+00	4.15000000E+00	6.22500000E+00	-9.47954242E+00	2.56279155E-16
46	Fe	5	7.62342632E-16	4.15000000E+00	8.30000000E+00	-5.84925672E+00	5.54411800E-17
48	Li	7	2.07500000E+00	6.22500000E+00	8.30000000E+00	3.23446038E+00	-2.01993505E-17
49	Li	8	2.07500000E+00	4.15000000E+00	1.03750000E+01	-1.32819306E+01	2.56279155E-16
50	Fe	5	1.01645684E-15	4.15000000E+00	1.24500000E+01	1.13435228E-01	5.54411800E-17
51	Li	8	2.07500000E+00	4.15000000E+00	1.45250000E+01	-7.81630085E+00	2.56279155E-16
52	Li	7	2.07500000E+00	6.22500000E+00	1.66000000E+01	-8.23437559E+00	-2.01993505E-17
53	Li	5	1.52468526E-15	4.15000000E+00	2.07500000E+01	-7.04763699E+00	5.54411800E-17
54	Li	6	1.77879948E-15	6.22500000E+00	2.28250000E+01	-4.71468131E+00	-5.37515584E-16
56	Li	6	2.03291369E-15	6.22500000E+00	2.69750000E+01	1.96340615E+00	-5.37515584E-16
57	Li	8	2.07500000E+00	4.15000000E+00	2.69750000E+01	-6.22678894E+00	2.56279155E-16
58	Fe	5	2.03291369E-15	4.15000000E+00	2.90500000E+01	2.61290400E+00	5.54411800E-17
60	Li	5	2.28702790E-15	4.15000000E+00	3.32000000E+01	-9.93065731E+00	5.54411800E-17
62	Li	7	2.07500000E+00	6.22500000E+00	3.32000000E+01	-1.83188905E+00	-2.01993505E-17
63	Fe	5	2.54114211E-15	4.15000000E+00	3.73500000E+01	7.30672428E+00	5.54411800E-17
64	Li	6	2.79525632E-15	6.22500000E+00	3.94250000E+01	4.36311622E+00	-5.37515584E-16
65	Li	7	2.07500000E+00	6.22500000E+00	3.73500000E+01	-1.13605888E+01	-2.01993505E-17
66	Li	5	2.79525632E-15	4.15000000E+00	4.15000000E+01	-4.74649452E+00	5.54411800E-17
67	Li	8	2.07500000E+00	4.15000000E+00	4.35750000E+01	-3.62911774E+00	2.56279155E-16
68	Li	5	3.04937053E-15	4.15000000E+00	4.56500000E+01	1.71083694E+00	5.54411800E-17
69	Li	6	3.30348474E-15	6.22500000E+00	4.77250000E+01	-1.57336135E+01	-5.37515584E-16
71	Li	8	2.07500000E+00	4.15000000E+00	4.77250000E+01	-5.42688801E+00	2.56279155E-16
72	Li	6	3.55759895E-15	6.22500000E+00	5.18750000E+01	-3.23168712E+00	-5.37515584E-16
73	Li	6	3.81171316E-15	6.22500000E+00	5.60250000E+01	-2.84828852E+00	-5.37515584E-16
74	Li	8	2.07500000E+00	4.15000000E+00	5.60250000E+01	-1.26009110E+01	2.56279155E-16
75	Li	5	3.81171316E-15	4.15000000E+00	5.81000000E+01	-2.05325487E+01	5.54411800E-17
77	Li	6	4.31994158E-15	6.22500000E+00	6.43250000E+01	-5.48370774E+00	-5.37515584E-16
81	Li	5	4.57405579E-15	4.15000000E+00	7.05500000E+01	-1.23041173E+01	5.54411800E-17
82	Li	8	2.07500000E+00	4.15000000E+00	7.26250000E+01	-4.03177072E+00	2.56279155E-16
84	Li	5	5.08228422E-15	4.15000000E+00	7.88500000E+01	-8.79899205E+00	5.54411800E-17
85	Li	8	2.07500000E+00	4.15000000E+00	8.09250000E+01	2.02253305E+00	2.56279155E-16
86	Li	5	5.08228422E-16	8.30000000E+00	0.00000000E+00	-2.35325761E+00	1.03750919E-15
87	Li	5	7.62342632E-16	8.30000000E+00	4.15000000E+00	-1.38599940E+01	1.03750919E-15
88	Li	5	1.01645684E-15	8.30000000E+00	8.30000000E+00	9.83080902E+00	1.03750919E-15
89	Li	6	1.27057105E-15	1.03750000E+01	1.03750000E+01	-6.93337173E-01	-6.79011540E-16
91	Li	8	2.07500000E+00	8.30000000E+00	1.03750000E+01	-2.13637465E+01	-1.49585550E-15
92	Li	6	1.52468526E-15	1.03750000E+01	1.45250000E+01	-9.07895224E+00	-6.79011540E-16
95	Li	7	2.07500000E+00	1.03750000E+01	2.90500000E+01	-1.07142935E+01	1.35782557E-15
96	Li	6	2.79525632E-15	1.03750000E+01	3.52750000E+01	2.81786794E+00	-6.79011540E-16
97	Li	7	2.07500000E+00	1.03750000E+01	3.32000000E+01	-3.87846368E+00	1.35782557E-15
99	Li	6	3.04937053E-15	1.03750000E+01	3.94250000E+01	-7.94231599E+00	-6.79011540E-16
100	Li	8	2.07500000E+00	8.30000000E+00	3.94250000E+01	-1.81342147E+00	-1.49585550E-15
101	Li	5	3.30348474E-15	8.30000000E+00	4.56500000E+01	7.22064237E+00	1.03750919E-15
102	Li	7	2.07500000E+00	1.03750000E+01	4.56500000E+01	-5.93823962E+00	1.35782557E-15
103	Li	8	2.07500000E+00	8.30000000E+00	4.77250000E+01	7.88849775E-01	-1.49585550E-15
104	Li	5	3.55759895E-15	8.30000000E+00	4.98000000E+01	-5.04067233E+00	1.03750919E-15
105	Li	6	3.81171316E-15	1.03750000E+01	5.18750000E+01	-6.30792546E+00	-6.79011540E-16
106	Fe	5	3.81171316E-15	8.30000000E+00	5.39500000E+01	2.23059649E+01	1.03750919E-15
107	Li	7	2.07500000E+00	1.03750000E+01	5.39500000E+01	-2.65368045E+00	1.35782557E-15
108	Fe	5	4.06582737E-15	8.30000000E+00	5.81000000E+01	5.01420314E+00	1.03750919E-15
109	Li	6	4.31994158E-15	1.03750000E+01	6.01750000E+01	-7.80376217E+00	-6.79011540E-16
110	Li	7	2.07500000E+00	1.03750000E+01	5.81000000E+01	2.93882421E+00	1.35782557E-15
111	Li	8	2.07500000E+00	8.30000000E+00	6.01750000E+01	3.50774507E+00	-1.49585550E-15
114	Li	8	2.07500000E+00	8.30000000E+00	6.43250000E+01	-1.53640377E+01	-1.49585550E-15
115	Li	6	4.82817001E-15	1.03750000E+01	6.84750000E+01	-1.46775043E+01	-6.79011540E-16
117	Fe	5	4.82817001E-15	8.30000000E+00	7.05500000E+01	5.88235721E+00	1.03750919E-15
118	Li	6	5.08228422E-15	1.03750000E+01	7.26250000E+01	-1.16697107E+01	-6.79011540E-16
120	Li	8	2.07500000E+00	8.30000000E+00	7.26250000E+01	-1.19073906E+01	-1.49585550E-15
121	Li	6	5.33639843E-15	1.03750000E+01	7.67750000E+01	-4.07682911E+00	-6.79011540E-16
123	Li	6	5.59051264E-15	1.03750000E+01	8.09250000E+01	-6.91012794E+00	-6.79011540E-16
125	Li	5	7.62342632E-16	1.24500000E+01	0.00000000E+00	-2.48212121E+00	4.48427971E-16
126	Li	8	2.07500000E+00	1.24500000E+01	2.07500000E+00	-7.75227279E+00	-1.78273348E-16
127	Li	5	1.01645684E-15	1.24500000E+01	4.15000000E+00	5.72956779E+00	4.48427971E-16
128	Li	7	2.07500000E+00	1.45250000E+01	4.15000000E+00	-2.49375891E+00	5.20710343E-16
129	Li	6	1.77879948E-15	1.45250000E+01	1.45250000E+01	-3.25070287E+00	-1.19059641E-15
130	Li	7	2.07500000E+00	1.45250000E+01	1.24500000E+01	-1.18001568E+01	5.20710343E-16
131	Li	8	2.07500000E+00	1.24500000E+01	1.45250000E+01	-4.11678980E-01	-1.78273348E-16
132	Li	7	2.07500000E+00	1.45250000E+01	1.66000000E+01	-8.33339196E+00	5.20710343E-16
133	Li	8	2.07500000E+00	1.24500000E+01	1.86750000E+01	-1.58876728E+01	-1.78273348E-16
134	Li	5	2.03291369E-15	1.24500000E+01	2.07500000E+01	-3.03550034E+00	4.48427971E-16
135	Li	5	2.28702790E-15	1.24500000E+01	2.49000000E+01	-3.46468732E+00	4.48427971E-16
136	Li	6	2.54114211E-15	1.45250000E+01	2.69750000E+01	-3.74672342E+00	-1.19059641E-15
137	Li	7	2.07500000E+00	1.45250000E+01	2.49000000E+01	-2.23945505E+00	5.20710343E-16
138	Li	6	2.79525632E-15	1.45250000E+01	3.11250000E+01	-3.33775308E+00	-1.19059641E-15
139	Li	5	2.79525632E-15	1.24500000E+01	3.32000000E+01	-1.11751988E+01	4.48427971E-16
141	Li	8	2.07500000E+00	1.24500000E+01	3.52750000E+01	6.76960742E-01	-1.78273348E-16
143	Li	6	3.30348474E-15	1.45250000E+01	3.94250000E+01	-1.76268807E+00	-1.19059641E-15
144	Li	7	2.07500000E+00	1.45250000E+01	3.73500000E+01	-6.52900336E+00	5.20710343E-16
145	Li	8	2.07500000E+00	1.24500000E+01	3.94250000E+01	1.97235640E+00	-1.78273348E-16
147	Li	6	3.55759895E-15	1.45250000E+01	4.35750000E+01	-7.11618415E+00	-1.19059641E-15
148	Li	8	2.07500000E+00	1.24500000E+01	4.35750000E+01	-5.26189672E+00	-1.78273348E-16
152	Li	7	2.07500000E+00	1.45250000E+01	4.98000000E+01	-1.09398873E+01	5.20710343E-16
153	Li	5	4.06582737E-15	1.24500000E+01	5.39500000E+01	-1.97541568E+00	4.48427971E-16
154	Li	7	2.07500000E+00	1.45250000E+01	5.81000000E+01	-1.02551625E+01	5.20710343E-16
156	Li	5	4.57405579E-15	1.24500000E+01	6.22500000E+01	-4.53702579E+00	4.48427971E-16
157	Li	8	2.07500000E+00	1.24500000E+01	6.43250000E+01	-1.12752778E+00	-1.78273348E-16
159	Li	6	5.08228422E-15	1.45250000E+01	6.84750000E+01	-1.63553519E+00	-1.19059641E-15
161	Li	7	2.07500000E+00	1.45250000E+01	7.05500000E+01	-6.51095944E+00	5.20710343E-16
164	Li	6	5.59051264E-15	1.45250000E+01	7.67750000E+01	4.75133202E+00	-1.19059641E-15
165	Li	7	2.07500000E+00	1.45250000E+01	7.47000000E+01	-1.38707145E+00	5.20710343E-16
166	Li	8	2.07500000E+00	1.24500000E+01	7.67750000E+01	2.62165787E+00	-1.78273348E-16
168	Li	6	1.27057105E-15	1.86750000E+01	2.07500000E+00	-1.36778927E+01	-4.23676004E-16
169	Li	7	2.07500000E+00	1.86750000E+01	0.00000000E+00	1.14494661E+00	4.38267775E-16
170	Li	8	2.07500000E+00	1.66000000E+01	2.07500000E+00	5.40711558E-01	-7.47609619E-16
173	Li	8	2.07500000E+00	1.66000000E+01	6.22500000E+00	-1.60131077E+01	-7.47609619E-16
174	Li	5	1.52468526E-15	1.66000000E+01	8.30000000E+00	-1.51526709E+01	1.18793995E-15
175	Li	7	2.07500000E+00	1.86750000E+01	8.30000000E+00	-6.76627221E+00	4.38267775E-16
176	Li	8	2.07500000E+00	1.66000000E+01	1.03750000E+01	-2.83099005E+00	-7.47609619E-16
177	Li	6	2.03291369E-15	1.86750000E+01	1.45250000E+01	-4.28692742E+00	-4.23676004E-16
179	Li	7	2.07500000E+00	1.86750000E+01	1.66000000E+01	-2.24612764E+00	4.38267775E-16
181	Li	5	2.28702790E-15	1.66000000E+01	2.07500000E+01	-2.06175149E+01	1.18793995E-15
182	Li	6	2.54114211E-15	1.86750000E+01	2.28250000E+01	-7.70920737E+00	-4.23676004E-16
184	Li	6	2.79525632E-15	1.86750000E+01	2.69750000E+01	-5.81063471E+00	-4.23676004E-16
185	Li	7	2.07500000E+00	1.86750000E+01	2.49000000E+01	-4.13656986E+00	4.38267775E-16
186	Li	8	2.07500000E+00	1.66000000E+01	3.11250000E+01	-1.43417366E+01	-7.47609619E-16
187	Li	5	3.04937053E-15	1.66000000E+01	3.32000000E+01	-1.28512825E+00	1.18793995E-15
191	Li	7	2.07500000E+00	1.86750000E+01	3.73500000E+01	4.15589051E+00	4.38267775E-16
192	Li	5	3.55759895E-15	1.66000000E+01	4.15000000E+01	-1.25665460E+01	1.18793995E-15
193	Li	7	2.07500000E+00	1.86750000E+01	4.15000000E+01	-8.88634781E+00	4.38267775E-16
195	Li	8	2.07500000E+00	1.66000000E+01	4.77250000E+01	-1.08590122E-02	-7.47609619E-16
196	Li	7	2.07500000E+00	1.86750000E+01	5.39500000E+01	-1.19666264E+01	4.38267775E-16
197	Li	8	2.07500000E+00	1.66000000E+01	5.60250000E+01	-6.87445090E+00	-7.47609619E-16
198	Li	6	4.82817001E-15	1.86750000E+01	6.01750000E+01	-8.54985171E-01	-4.23676004E-16
201	Li	6	5.08228422E-15	1.86750000E+01	6.43250000E+01	-3.98897345E+00	-4.23676004E-16
202	Li	8	2.07500000E+00	1.66000000E+01	6.43250000E+01	-1.31596760E+00	-7.47609619E-16
203	Li	6	5.33639843E-15	1.86750000E+01	6.84750000E+01	-6.07412090E+00	-4.23676004E-16
204	Li	8	2.07500000E+00	1.66000000E+01	6.84750000E+01	-4.22886778E+00	-7.47609619E-16
205	Li	7	2.07500000E+00	1.86750000E+01	7.05500000E+01	-1.26397298E+01	4.38267775E-16
206	Li	7	2.07500000E+00	1.86750000E+01	7.47000000E+01	-1.48956292E+01	4.38267775E-16
207	Li	8	2.07500000E+00	1.66000000E+01	7.67750000E+01	1.65244287E+00	-7.47609619E-16
209	Li	8	2.07500000E+00	1.66000000E+01	8.09250000E+01	-5.07722615E+00	-7.47609619E-16
210	Li	5	1.27057105E-15	2.07500000E+01	0.00000000E+00	1.98197917E+00	1.19258609E-16
211	Li	7	2.07500000E+00	2.28250000E+01	0.00000000E+00	-7.11249079E+00	1.22378411E-16
213	Li	5	1.52468526E-15	2.07500000E+01	4.15000000E+00	-1.32168545E+01	1.19258609E-16
218	Li	7	2.07500000E+00	2.28250000E+01	1.24500000E+01	-1.09563248E+01	1.22378411E-16
219	Li	8	2.07500000E+00	2.07500000E+01	1.45250000E+01	-7.79399379E-01	-5.65186189E-16
220	Li	5	2.28702790E-15	2.07500000E+01	1.66000000E+01	-5.33875912E+00	1.19258609E-16
222	Li	6	2.79525632E-15	2.28250000E+01	2.28250000E+01	-5.77039432E+00	6.40406148E-16
223	Li	8	2.07500000E+00	2.07500000E+01	2.28250000E+01	-1.13273798E+01	-5.65186189E-16
226	Li	5	3.04937053E-15	2.07500000E+01	2.90500000E+01	-8.49151473E+00	1.19258609E-16
227	Li	6	3.30348474E-15	2.28250000E+01	3.11250000E+01	-5.67457615E+00	6.40406148E-16
228	Li	5	3.30348474E-15	2.07500000E+01	3.32000000E+01	-1.56795827E+01	1.19258609E-16
230	Li	7	2.07500000E+00	2.28250000E+01	3.73500000E+01	-1.19226027E+00	1.22378411E-16
232	Li	6	4.06582737E-15	2.28250000E+01	4.35750000E+01	-3.37249513E+00	6.40406148E-16
234	Li	8	2.07500000E+00	2.07500000E+01	4.35750000E+01	-7.33582329E+00	-5.65186189E-16
235	Li	5	4.06582737E-15	2.07500000E+01	4.56500000E+01	-1.62481758E+00	1.19258609E-16
236	Li	5	4.31994158E-15	2.07500000E+01	4.98000000E+01	-6.66213905E+00	1.19258609E-16
237	Li	8	2.07500000E+00	2.07500000E+01	5.18750000E+01	-2.41288272E+00	-5.65186189E-16
238	Li	7	2.07500000E+00	2.28250000E+01	5.39500000E+01	-7.98861427E+00	1.22378411E-16
240	Li	5	4.82817001E-15	2.07500000E+01	5.81000000E+01	-1.84715413E+01	1.19258609E-16
241	Li	8	2.07500000E+00	2.07500000E+01	6.01750000E+01	-4.92166705E+00	-5.65186189E-16
244	Li	7	2.07500000E+00	2.28250000E+01	6.64000000E+01	-8.81060035E+00	1.22378411E-16
245	Li	6	5.84462685E-15	2.28250000E+01	7.26250000E+01	-9.04780864E+00	6.40406148E-16
246	Li	6	6.09874106E-15	2.28250000E+01	7.67750000E+01	2.26241256E+00	6.40406148E-16
247	Li	7	2.07500000E+00	2.28250000E+01	7.47000000E+01	-7.14879105E+00	1.22378411E-16
248	Li	5	6.09874106E-15	2.07500000E+01	7.88500000E+01	-4.18208959E+00	1.19258609E-16
250	Li	8	2.07500000E+00	2.07500000E+01	8.09250000E+01	-4.99953807E+00	-5.65186189E-16
251	Li	7	2.07500000E+00	2.69750000E+01	0.00000000E+00	-1.05804961E+01	7.79176098E-17
252	Li	8	2.07500000E+00	2.49000000E+01	2.07500000E+00	-6.24727574E+00	5.69459994E-16
253	Li	6	2.28702790E-15	2.69750000E+01	1.03750000E+01	-6.64211796E+00	4.56360764E-16
254	Li	7	2.07500000E+00	2.69750000E+01	8.30000000E+00	-1.04831799E+01	7.79176098E-17
255	Li	8	2.07500000E+00	2.49000000E+01	1.03750000E+01	-7.36720574E+00	5.69459994E-16
256	Li	6	2.54114211E-15	2.69750000E+01	1.45250000E+01	-9.96911129E+00	4.56360764E-16
258	Li	5	2.54114211E-15	2.49000000E+01	1.66000000E+01	5.17684454E+00	-1.60493903E-15
259	Li	5	2.79525632E-15	2.49000000E+01	2.07500000E+01	-9.85022053E+00	-1.60493903E-15
261	Li	8	2.07500000E+00	2.49000000E+01	2.28250000E+01	-1.05859488E+01	5.69459994E-16
262	Li	5	3.04937053E-15	2.49000000E+01	2.49000000E+01	7.04323830E+00	-1.60493903E-15
263	Li	6	3.30348474E-15	2.69750000E+01	2.69750000E+01	-1.09980818E+01	4.56360764E-16
264	Li	7	2.07500000E+00	2.69750000E+01	2.49000000E+01	-1.67527371E+00	7.79176098E-17
265	Li	8	2.07500000E+00	2.49000000E+01	2.69750000E+01	-7.22489687E+00	5.69459994E-16
268	Li	5	3.55759895E-15	2.49000000E+01	3.32000000E+01	2.76597113E+00	-1.60493903E-15
269	Li	7	2.07500000E+00	2.69750000E+01	3.32000000E+01	-6.73254778E+00	7.79176098E-17
270	Li	8	2.07500000E+00	2.49000000E+01	3.52750000E+01	-1.05510867E+01	5.69459994E-16
273	Li	5	4.06582737E-15	2.49000000E+01	4.15000000E+01	-8.03618462E+00	-1.60493903E-15
274	Li	7	2.07500000E+00	2.69750000E+01	4.15000000E+01	-1.01576668E+01	7.79176098E-17
278	Li	7	2.07500000E+00	2.69750000E+01	4.98000000E+01	-2.57229105E+00	7.79176098E-17
279	Li	7	2.07500000E+00	2.69750000E+01	5.39500000E+01	-1.40150764E+01	7.79176098E-17
280	Li	5	5.08228422E-15	2.49000000E+01	5.81000000E+01	-1.23442028E+01	-1.60493903E-15
282	Li	5	5.33639843E-15	2.49000000E+01	6.22500000E+01	-1.56696043E+00	-1.60493903E-15
283	Li	7	2.07500000E+00	2.69750000E+01	6.22500000E+01	8.68356332E+00	7.79176098E-17
284	Li	5	5.59051264E-15	2.49000000E+01	6.64000000E+01	-2.70125077E+00	-1.60493903E-15
285	Li	7	2.07500000E+00	2.69750000E+01	6.64000000E+01	-6.87359369E+00	7.79176098E-17
288	Li	7	2.07500000E+00	2.69750000E+01	7.05500000E+01	-8.83601098E+00	7.79176098E-17
291	Li	7	2.07500000E+00	2.69750000E+01	7.47000000E+01	-9.51109847E+00	7.79176098E-17
292	Li	5	6.35285527E-15	2.49000000E+01	7.88500000E+01	-4.28584560E+00	-1.60493903E-15
294	Li	6	2.03291369E-15	3.11250000E+01	2.07500000E+00	-2.95880177E+00	-2.94136655E-15
295	Li	5	2.54114211E-15	2.90500000E+01	1.24500000E+01	-3.17705636E+00	2.37823957E-15
296	Li	8	2.07500000E+00	2.90500000E+01	1.45250000E+01	-9.10339835E+00	-6.37492917E-16
298	Li	5	3.04937053E-15	2.90500000E+01	2.07500000E+01	-2.67308538E+01	2.37823957E-15
299	Li	7	2.07500000E+00	3.11250000E+01	2.07500000E+01	1.80102595E+00	-6.85642104E-17
300	Li	8	2.07500000E+00	2.90500000E+01	2.28250000E+01	-3.51532301E+00	-6.37492917E-16
301	Li	6	3.55759895E-15	3.11250000E+01	2.69750000E+01	-4.01097387E+00	-2.94136655E-15
302	Li	7	2.07500000E+00	3.11250000E+01	2.49000000E+01	-8.87521083E+00	-6.85642104E-17
303	Li	6	3.81171316E-15	3.11250000E+01	3.11250000E+01	-1.20213531E+01	-2.94136655E-15
305	Li	7	2.07500000E+00	3.11250000E+01	3.32000000E+01	-3.20356667E+00	-6.85642104E-17
306	Li	5	4.06582737E-15	2.90500000E+01	3.73500000E+01	-1.69318858E+01	2.37823957E-15
307	Li	6	4.31994158E-15	3.11250000E+01	3.94250000E+01	-1.40952967E+01	-2.94136655E-15
309	Li	5	4.57405579E-15	2.90500000E+01	4.56500000E+01	-1.25375037E+01	2.37823957E-15
310	Li	6	4.82817001E-15	3.11250000E+01	4.77250000E+01	-6.97254868E+00	-2.94136655E-15
311	Li	8	2.07500000E+00	2.90500000E+01	4.77250000E+01	-7.24514224E+00	-6.37492917E-16
312	Li	8	2.07500000E+00	2.90500000E+01	5.18750000E+01	-2.69786282E+00	-6.37492917E-16
313	Li	5	5.08228422E-15	2.90500000E+01	5.39500000E+01	-4.28736042E+00	2.37823957E-15
316	Li	8	2.07500000E+00	2.90500000E+01	6.01750000E+01	-6.91338775E+00	-6.37492917E-16
317	Li	5	5.59051264E-15	2.90500000E+01	6.22500000E+01	1.55720803E+00	2.37823957E-15
318	Li	6	5.84462685E-15	3.11250000E+01	6.43250000E+01	-1.01655578E+01	-2.94136655E-15
319	Li	7	2.07500000E+00	3.11250000E+01	6.22500000E+01	-8.22066405E+00	-6.85642104E-17
321	Li	6	6.09874106E-15	3.11250000E+01	6.84750000E+01	-4.52202065E+00	-2.94136655E-15
322	Li	7	2.07500000E+00	3.11250000E+01	6.64000000E+01	-9.32598297E+00	-6.85642104E-17
325	Li	6	6.35285527E-15	3.11250000E+01	7.26250000E+01	-8.87356178E+00	-2.94136655E-15
326	Li	8	2.07500000E+00	2.90500000E+01	7.26250000E+01	-3.76239746E+00	-6.37492917E-16
327	Li	5	6.35285527E-15	2.90500000E+01	7.47000000E+01	-4.23603287E+00	2.37823957E-15
328	Li	8	2.07500000E+00	2.90500000E+01	7.67750000E+01	-2.52279160E-01	-6.37492917E-16
329	Li	6	6.86108369E-15	3.11250000E+01	8.09250000E+01	-1.68680621E+00	-2.94136655E-15
330	Li	8	2.07500000E+00	3.32000000E+01	2.07500000E+00	-2.17224911E+00	2.78260645E-16
331	Li	8	2.07500000E+00	3.32000000E+01	6.22500000E+00	-1.04427676E+01	2.78260645E-16
332	Li	6	2.79525632E-15	3.52750000E+01	1.03750000E+01	-1.07876149E+01	4.72436598E-15
333	Li	8	2.07500000E+00	3.32000000E+01	1.03750000E+01	-9.74829048E-01	2.78260645E-16
334	Li	6	3.04937053E-15	3.52750000E+01	1.45250000E+01	-7.02604436E+00	4.72436598E-15
335	Li	7	2.07500000E+00	3.52750000E+01	1.24500000E+01	-9.61774158E+00	4.21378995E-16
340	Li	8	2.07500000E+00	3.32000000E+01	2.28250000E+01	-1.22807879E+01	2.78260645E-16
342	Li	5	3.81171316E-15	3.32000000E+01	2.90500000E+01	-8.47963937E+00	-9.11412766E-16
343	Li	6	4.06582737E-15	3.52750000E+01	3.11250000E+01	-2.30860756E+00	4.72436598E-15
344	Li	5	4.06582737E-15	3.32000000E+01	3.32000000E+01	-3.58217647E+00	-9.11412766E-16
350	Li	6	5.08228422E-15	3.52750000E+01	4.77250000E+01	-1.37537792E+01	4.72436598E-15
351	Li	5	5.33639843E-15	3.32000000E+01	5.39500000E+01	-2.93251377E+00	-9.11412766E-16
353	Li	7	2.07500000E+00	3.52750000E+01	5.39500000E+01	-1.48478462E+01	4.21378995E-16
355	Li	5	5.59051264E-15	3.32000000E+01	5.81000000E+01	-6.82072033E+00	-9.11412766E-16
356	Li	6	5.84462685E-15	3.52750000E+01	6.01750000E+01	5.18851191E+00	4.72436598E-15
359	Li	6	6.09874106E-15	3.52750000E+01	6.43250000E+01	-2.09613063E+00	4.72436598E-15
361	Li	6	6.35285527E-15	3.52750000E+01	6.84750000E+01	-6.33403867E+00	4.72436598E-15
362	Li	7	2.07500000E+00	3.52750000E+01	6.64000000E+01	-1.26835611E+01	4.21378995E-16
363	Li	8	2.07500000E+00	3.32000000E+01	6.84750000E+01	-5.59045300E-01	2.78260645E-16
365	Li	6	6.60696948E-15	3.52750000E+01	7.26250000E+01	-1.03183278E+01	4.72436598E-15
366	Li	8	2.07500000E+00	3.32000000E+01	7.26250000E+01	-1.22556653E+01	2.78260645E-16
369	Li	8	2.07500000E+00	3.32000000E+01	7.67750000E+01	-1.11337814E+01	2.78260645E-16
370	Li	5	6.86108369E-15	3.32000000E+01	7.88500000E+01	4.67389255E+00	-9.11412766E-16
371	Li	7	2.07500000E+00	3.52750000E+01	7.88500000E+01	-9.62303931E-01	4.21378995E-16
372	Li	8	2.07500000E+00	3.32000000E+01	8.09250000E+01	-8.71672671E+00	2.78260645E-16
